order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level
195786,5083,2025-05-28,2025-05-31,Delayed,10916.3,Delayed,5,5,Vendor,Vendor Delay,High
195793,6774,2025-01-02,2025-01-04,Completed,3166.15,On-Time,5,5,Vendor,Vendor Delay,High
195796,19593,2025-06-03,2025-06-06,Completed,5227.2,On-Time,5,5,Vendor,Vendor Delay,High
195799,18348,2025-05-25,2025-05-28,Completed,9125.32,On-Time,5,5,Vendor,Vendor Delay,High
195805,737,2025-02-20,2025-02-25,Delayed,8408.5,Delayed,5,5,Vendor,Vendor Delay,High
195809,805,2024-08-15,2024-08-19,Completed,7231.6,On-Time,5,5,Vendor,Vendor Delay,High
195817,12590,2024-11-09,2024-11-13,Completed,4130.01,On-Time,5,5,Vendor,Vendor Delay,High
195826,10088,2024-08-25,2024-08-27,Completed,4199.75,On-Time,5,5,Vendor,Vendor Delay,High
195827,7456,2024-09-26,2024-09-28,Completed,1094.85,On-Time,5,5,Vendor,Vendor Delay,High
195828,8157,2024-10-22,2024-10-24,Completed,2958.92,On-Time,5,5,Vendor,Vendor Delay,High
195833,16242,2025-03-08,2025-03-12,Delayed,4532.08,Delayed,5,5,Vendor,Vendor Delay,High
195845,10628,2024-07-28,2024-07-30,Completed,4694.58,On-Time,5,5,Vendor,Vendor Delay,High
195856,16978,2024-11-09,2024-11-13,Cancelled,905.23,Lost,5,5,Vendor,Vendor Delay,High
195861,5024,2025-02-15,2025-02-18,Completed,4231.46,On-Time,5,5,Vendor,Vendor Delay,High
195868,3726,2025-04-09,2025-04-13,Cancelled,2764.61,Lost,5,5,Vendor,Vendor Delay,High
195869,5811,2024-12-30,2025-01-01,Completed,6495.07,On-Time,5,5,Vendor,Vendor Delay,High
195872,16379,2025-05-21,2025-05-25,Completed,6768.73,On-Time,5,5,Vendor,Vendor Delay,High
195876,6318,2025-01-30,2025-02-04,Completed,1246.4,On-Time,5,5,Vendor,Vendor Delay,High
195886,264,2025-04-22,2025-04-25,Completed,2819.76,On-Time,5,5,Vendor,Vendor Delay,High
195898,3752,2025-03-20,2025-03-21,Completed,12827.87,On-Time,5,5,Vendor,Vendor Delay,High
195908,15707,2024-11-05,2024-11-10,Cancelled,765.46,Lost,5,5,Vendor,Vendor Delay,High
195909,1075,2025-06-22,2025-06-25,Delayed,10493.11,Delayed,5,5,Vendor,Vendor Delay,High
195911,8806,2025-04-03,2025-04-05,Completed,8766.95,On-Time,5,5,Vendor,Vendor Delay,High
195916,12303,2024-11-29,2024-12-04,Completed,1544.66,On-Time,5,5,Vendor,Vendor Delay,High
195917,14286,2024-12-17,2024-12-21,Delayed,2185.58,Delayed,5,5,Vendor,Vendor Delay,High
195922,18989,2025-03-15,2025-03-19,Completed,1498.92,On-Time,5,5,Vendor,Vendor Delay,High
195927,13111,2025-01-26,2025-01-27,Completed,559.38,On-Time,5,5,Vendor,Vendor Delay,High
195928,10644,2025-05-04,2025-05-09,Completed,5324.63,On-Time,5,5,Vendor,Vendor Delay,High
195937,13570,2024-07-30,2024-08-04,Completed,1881.33,On-Time,5,5,Vendor,Vendor Delay,High
195938,13823,2024-12-08,2024-12-09,Completed,4802.8,On-Time,5,5,Vendor,Vendor Delay,High
195940,5957,2025-03-21,2025-03-25,Completed,6021.52,On-Time,5,5,Vendor,Vendor Delay,High
195946,15590,2024-07-20,2024-07-21,Delayed,6554.65,Delayed,5,5,Vendor,Vendor Delay,High
195957,9728,2025-04-02,2025-04-03,Completed,834.0,On-Time,5,5,Vendor,Vendor Delay,High
195960,2037,2024-08-08,2024-08-10,Completed,2325.42,On-Time,5,5,Vendor,Vendor Delay,High
195963,7925,2025-03-29,2025-03-31,Completed,14649.27,On-Time,5,5,Vendor,Vendor Delay,High
195967,11141,2024-12-26,2024-12-30,Completed,12211.43,On-Time,5,5,Vendor,Vendor Delay,High
195972,17239,2024-12-09,2024-12-13,Completed,4525.88,On-Time,5,5,Vendor,Vendor Delay,High
195986,11175,2024-09-21,2024-09-24,Completed,4283.35,On-Time,5,5,Vendor,Vendor Delay,High
195994,19523,2025-01-13,2025-01-17,Completed,7674.35,On-Time,5,5,Vendor,Vendor Delay,High
195998,6201,2025-02-06,2025-02-09,Completed,704.94,On-Time,5,5,Vendor,Vendor Delay,High
196003,9317,2024-11-17,2024-11-20,Completed,1511.22,On-Time,5,5,Vendor,Vendor Delay,High
196005,9528,2024-12-14,2024-12-18,Delayed,6792.52,Delayed,5,5,Vendor,Vendor Delay,High
196011,4265,2024-11-26,2024-11-30,Completed,7837.96,On-Time,5,5,Vendor,Vendor Delay,High
196017,299,2024-12-07,2024-12-11,Delayed,7945.14,Delayed,5,5,Vendor,Vendor Delay,High
196021,16463,2024-07-19,2024-07-23,Completed,6054.31,On-Time,5,5,Vendor,Vendor Delay,High
196025,12430,2025-02-15,2025-02-20,Completed,7183.5,On-Time,5,5,Vendor,Vendor Delay,High
196027,8790,2024-09-23,2024-09-26,Completed,5346.6,On-Time,5,5,Vendor,Vendor Delay,High
196033,1533,2024-08-04,2024-08-06,Completed,7357.57,On-Time,5,5,Vendor,Vendor Delay,High
196038,17152,2024-11-18,2024-11-20,Completed,3104.34,On-Time,5,5,Vendor,Vendor Delay,High
196039,6255,2024-10-16,2024-10-19,Delayed,2656.0,Delayed,5,5,Vendor,Vendor Delay,High
196041,9812,2024-09-08,2024-09-13,Completed,1035.65,On-Time,5,5,Vendor,Vendor Delay,High
196053,8317,2025-04-26,2025-04-30,Completed,1160.93,On-Time,5,5,Vendor,Vendor Delay,High
196069,6419,2024-11-06,2024-11-07,Completed,3238.36,On-Time,5,5,Vendor,Vendor Delay,High
196072,2757,2024-10-10,2024-10-15,Completed,5869.07,On-Time,5,5,Vendor,Vendor Delay,High
196077,19875,2025-02-12,2025-02-13,Completed,3253.92,On-Time,5,5,Vendor,Vendor Delay,High
196080,2219,2024-09-15,2024-09-18,Delayed,2677.32,Delayed,5,5,Vendor,Vendor Delay,High
196081,2502,2024-10-04,2024-10-05,Completed,2160.63,On-Time,5,5,Vendor,Vendor Delay,High
196084,7665,2024-12-06,2024-12-09,Completed,6934.47,On-Time,5,5,Vendor,Vendor Delay,High
196085,15534,2024-09-29,2024-10-02,Completed,4824.65,On-Time,5,5,Vendor,Vendor Delay,High
196089,5544,2025-06-18,2025-06-23,Completed,6126.11,On-Time,5,5,Vendor,Vendor Delay,High
196090,12502,2024-07-16,2024-07-19,Completed,4135.56,On-Time,5,5,Vendor,Vendor Delay,High
196091,12302,2024-10-21,2024-10-25,Completed,6751.96,On-Time,5,5,Vendor,Vendor Delay,High
196100,18168,2024-08-27,2024-09-01,Delayed,9935.79,Delayed,5,5,Vendor,Vendor Delay,High
196120,10258,2025-02-25,2025-03-02,Completed,5221.56,On-Time,5,5,Vendor,Vendor Delay,High
196121,16457,2025-06-27,2025-07-01,Completed,8202.13,On-Time,5,5,Vendor,Vendor Delay,High
196129,11407,2024-09-25,2024-09-26,Completed,4493.17,On-Time,5,5,Vendor,Vendor Delay,High
196130,13016,2025-04-20,2025-04-22,Completed,466.44,On-Time,5,5,Vendor,Vendor Delay,High
196137,12265,2025-04-26,2025-04-29,Completed,5642.94,On-Time,5,5,Vendor,Vendor Delay,High
196143,16850,2025-02-26,2025-03-02,Completed,5424.37,On-Time,5,5,Vendor,Vendor Delay,High
196144,19489,2025-06-10,2025-06-13,Cancelled,7712.58,Lost,5,5,Vendor,Vendor Delay,High
196145,15264,2024-12-14,2024-12-19,Cancelled,5544.28,Lost,5,5,Vendor,Vendor Delay,High
196153,10055,2025-06-24,2025-06-29,Delayed,7915.93,Delayed,5,5,Vendor,Vendor Delay,High
196166,19867,2024-10-10,2024-10-12,Completed,8194.92,On-Time,5,5,Vendor,Vendor Delay,High
196171,15702,2024-11-14,2024-11-16,Completed,1263.57,On-Time,5,5,Vendor,Vendor Delay,High
196172,2442,2025-03-01,2025-03-02,Completed,7151.53,On-Time,5,5,Vendor,Vendor Delay,High
196173,4692,2024-09-22,2024-09-24,Completed,4969.24,On-Time,5,5,Vendor,Vendor Delay,High
196176,909,2024-10-10,2024-10-11,Completed,10114.36,On-Time,5,5,Vendor,Vendor Delay,High
196181,16619,2025-01-06,2025-01-08,Cancelled,5051.57,Lost,5,5,Vendor,Vendor Delay,High
196188,11123,2024-10-19,2024-10-23,Completed,9801.16,On-Time,5,5,Vendor,Vendor Delay,High
196189,10737,2025-04-12,2025-04-17,Completed,1394.14,On-Time,5,5,Vendor,Vendor Delay,High
196206,488,2024-10-23,2024-10-24,Completed,1162.29,On-Time,5,5,Vendor,Vendor Delay,High
196211,1148,2025-02-17,2025-02-19,Completed,3115.44,On-Time,5,5,Vendor,Vendor Delay,High
196213,6115,2025-01-05,2025-01-06,Delayed,6794.65,Delayed,5,5,Vendor,Vendor Delay,High
196228,17004,2025-06-29,2025-07-03,Completed,5930.53,On-Time,5,5,Vendor,Vendor Delay,High
196236,12051,2024-12-17,2024-12-21,Completed,1241.31,On-Time,5,5,Vendor,Vendor Delay,High
196239,18113,2025-01-15,2025-01-19,Completed,1852.64,On-Time,5,5,Vendor,Vendor Delay,High
196242,16127,2024-11-03,2024-11-06,Delayed,3795.0,Delayed,5,5,Vendor,Vendor Delay,High
196248,1352,2024-09-04,2024-09-05,Completed,4787.96,On-Time,5,5,Vendor,Vendor Delay,High
196249,10369,2024-09-23,2024-09-25,Completed,4410.8,On-Time,5,5,Vendor,Vendor Delay,High
196256,13334,2024-08-19,2024-08-24,Completed,2597.43,On-Time,5,5,Vendor,Vendor Delay,High
196258,13433,2025-02-15,2025-02-17,Completed,6952.2,On-Time,5,5,Vendor,Vendor Delay,High
196263,572,2024-09-08,2024-09-11,Completed,6239.43,On-Time,5,5,Vendor,Vendor Delay,High
196264,2436,2025-01-28,2025-02-02,Completed,5610.99,On-Time,5,5,Vendor,Vendor Delay,High
196266,12502,2024-09-02,2024-09-03,Completed,4605.23,On-Time,5,5,Vendor,Vendor Delay,High
196267,366,2025-05-06,2025-05-08,Completed,9435.28,On-Time,5,5,Vendor,Vendor Delay,High
196268,9167,2025-01-30,2025-02-03,Completed,10309.07,On-Time,5,5,Vendor,Vendor Delay,High
196269,17175,2024-09-19,2024-09-21,Completed,6725.15,On-Time,5,5,Vendor,Vendor Delay,High
196277,15359,2024-09-28,2024-10-03,Completed,2974.51,On-Time,5,5,Vendor,Vendor Delay,High
196280,17989,2024-08-21,2024-08-25,Completed,6144.28,On-Time,5,5,Vendor,Vendor Delay,High
196284,6597,2025-02-07,2025-02-10,Completed,2541.7,On-Time,5,5,Vendor,Vendor Delay,High
196303,17412,2025-04-10,2025-04-14,Completed,7825.16,On-Time,5,5,Vendor,Vendor Delay,High
196305,7223,2025-03-14,2025-03-19,Completed,922.21,On-Time,5,5,Vendor,Vendor Delay,High
196309,2855,2024-11-30,2024-12-03,Completed,969.68,On-Time,5,5,Vendor,Vendor Delay,High
196310,835,2024-11-09,2024-11-10,Delayed,11145.79,Delayed,5,5,Vendor,Vendor Delay,High
196316,1184,2024-07-14,2024-07-18,Completed,3052.95,On-Time,5,5,Vendor,Vendor Delay,High
196323,10032,2025-01-26,2025-01-28,Completed,6789.35,On-Time,5,5,Vendor,Vendor Delay,High
196325,740,2024-10-07,2024-10-12,Delayed,9096.75,Delayed,5,5,Vendor,Vendor Delay,High
196332,5597,2025-03-02,2025-03-04,Completed,4880.73,On-Time,5,5,Vendor,Vendor Delay,High
196333,15131,2025-06-22,2025-06-25,Delayed,6194.85,Delayed,5,5,Vendor,Vendor Delay,High
196334,13673,2025-06-29,2025-07-02,Completed,5610.77,On-Time,5,5,Vendor,Vendor Delay,High
196340,10382,2025-05-24,2025-05-26,Completed,7134.71,On-Time,5,5,Vendor,Vendor Delay,High
196352,6331,2024-07-25,2024-07-29,Completed,11703.58,On-Time,5,5,Vendor,Vendor Delay,High
196362,16377,2025-04-11,2025-04-16,Delayed,14908.46,Delayed,5,5,Vendor,Vendor Delay,High
196366,11909,2024-08-12,2024-08-17,Completed,5718.96,On-Time,5,5,Vendor,Vendor Delay,High
196367,12799,2024-07-12,2024-07-14,Completed,6667.54,On-Time,5,5,Vendor,Vendor Delay,High
196368,10487,2024-07-29,2024-08-01,Completed,3607.78,On-Time,5,5,Vendor,Vendor Delay,High
196373,2842,2025-04-24,2025-04-25,Cancelled,6270.26,Lost,5,5,Vendor,Vendor Delay,High
196376,1172,2025-01-10,2025-01-13,Completed,935.16,On-Time,5,5,Vendor,Vendor Delay,High
196383,3084,2025-02-15,2025-02-17,Completed,8379.54,On-Time,5,5,Vendor,Vendor Delay,High
196392,3427,2024-09-20,2024-09-24,Completed,5687.72,On-Time,5,5,Vendor,Vendor Delay,High
196395,3361,2025-01-10,2025-01-14,Completed,1668.27,On-Time,5,5,Vendor,Vendor Delay,High
196396,2976,2024-09-17,2024-09-18,Completed,1144.32,On-Time,5,5,Vendor,Vendor Delay,High
196400,3874,2024-11-06,2024-11-08,Completed,6149.53,On-Time,5,5,Vendor,Vendor Delay,High
196405,944,2024-12-11,2024-12-12,Completed,5276.64,On-Time,5,5,Vendor,Vendor Delay,High
196415,15508,2025-04-03,2025-04-07,Completed,4638.15,On-Time,5,5,Vendor,Vendor Delay,High
196422,13907,2024-09-23,2024-09-24,Completed,2290.0,On-Time,5,5,Vendor,Vendor Delay,High
196423,13263,2024-07-12,2024-07-16,Delayed,7019.9,Delayed,5,5,Vendor,Vendor Delay,High
196428,10700,2024-09-16,2024-09-17,Completed,1635.78,On-Time,5,5,Vendor,Vendor Delay,High
196429,13570,2024-09-20,2024-09-22,Completed,6194.57,On-Time,5,5,Vendor,Vendor Delay,High
196430,4027,2025-03-06,2025-03-09,Completed,6366.21,On-Time,5,5,Vendor,Vendor Delay,High
196438,10017,2025-02-26,2025-02-28,Completed,11557.75,On-Time,5,5,Vendor,Vendor Delay,High
196455,3666,2025-04-17,2025-04-22,Completed,8323.29,On-Time,5,5,Vendor,Vendor Delay,High
196458,2521,2024-09-17,2024-09-18,Completed,881.66,On-Time,5,5,Vendor,Vendor Delay,High
196459,6635,2025-03-24,2025-03-28,Cancelled,3918.58,On-Time,5,5,Vendor,Vendor Delay,High
196467,19681,2024-11-10,2024-11-13,Completed,5303.81,On-Time,5,5,Vendor,Vendor Delay,High
196474,18011,2024-09-11,2024-09-13,Completed,4234.8,On-Time,5,5,Vendor,Vendor Delay,High
196476,19945,2024-07-30,2024-08-01,Completed,1561.56,On-Time,5,5,Vendor,Vendor Delay,High
196478,9928,2025-06-25,2025-06-29,Completed,9165.94,On-Time,5,5,Vendor,Vendor Delay,High
196479,15266,2024-07-28,2024-07-30,Completed,620.99,On-Time,5,5,Vendor,Vendor Delay,High
196480,17161,2024-12-08,2024-12-09,Completed,5504.36,On-Time,5,5,Vendor,Vendor Delay,High
196482,12929,2025-06-04,2025-06-08,Completed,3258.19,On-Time,5,5,Vendor,Vendor Delay,High
196485,8846,2025-01-21,2025-01-26,Completed,6672.29,On-Time,5,5,Vendor,Vendor Delay,High
196496,18610,2024-10-14,2024-10-17,Completed,9572.53,On-Time,5,5,Vendor,Vendor Delay,High
196506,7887,2024-10-04,2024-10-07,Cancelled,7463.84,On-Time,5,5,Vendor,Vendor Delay,High
196521,9790,2025-06-17,2025-06-20,Completed,493.03,On-Time,5,5,Vendor,Vendor Delay,High
196522,14008,2025-01-12,2025-01-14,Completed,5810.97,On-Time,5,5,Vendor,Vendor Delay,High
196524,16374,2024-10-14,2024-10-19,Cancelled,11321.71,Lost,5,5,Vendor,Vendor Delay,High
196525,15559,2025-04-21,2025-04-23,Completed,4427.75,On-Time,5,5,Vendor,Vendor Delay,High
196526,9515,2024-07-23,2024-07-27,Completed,8818.7,On-Time,5,5,Vendor,Vendor Delay,High
196538,17957,2024-10-01,2024-10-06,Completed,7785.83,On-Time,5,5,Vendor,Vendor Delay,High
196539,15326,2025-01-29,2025-01-30,Completed,8452.54,On-Time,5,5,Vendor,Vendor Delay,High
196541,10711,2024-07-21,2024-07-22,Completed,9074.69,On-Time,5,5,Vendor,Vendor Delay,High
196543,5828,2024-10-18,2024-10-20,Completed,6433.29,On-Time,5,5,Vendor,Vendor Delay,High
196551,8044,2025-05-02,2025-05-06,Completed,8854.39,On-Time,5,5,Vendor,Vendor Delay,High
196561,10185,2024-07-08,2024-07-13,Completed,2762.56,On-Time,5,5,Vendor,Vendor Delay,High
196562,1353,2025-02-14,2025-02-19,Delayed,796.1,Delayed,5,5,Vendor,Vendor Delay,High
196566,2685,2024-07-29,2024-07-30,Completed,8882.48,On-Time,5,5,Vendor,Vendor Delay,High
196573,1864,2024-08-16,2024-08-20,Completed,3889.11,On-Time,5,5,Vendor,Vendor Delay,High
196575,7975,2025-01-24,2025-01-26,Delayed,1101.06,Delayed,5,5,Vendor,Vendor Delay,High
196581,12008,2024-10-23,2024-10-25,Delayed,7557.07,Delayed,5,5,Vendor,Vendor Delay,High
196583,10053,2025-06-06,2025-06-07,Completed,7822.57,On-Time,5,5,Vendor,Vendor Delay,High
196585,8998,2024-11-13,2024-11-15,Completed,1502.93,On-Time,5,5,Vendor,Vendor Delay,High
196586,2921,2025-06-23,2025-06-25,Delayed,4373.25,Delayed,5,5,Vendor,Vendor Delay,High
196592,5966,2024-10-06,2024-10-10,Delayed,714.95,Delayed,5,5,Vendor,Vendor Delay,High
196599,1352,2025-05-19,2025-05-20,Completed,5590.73,On-Time,5,5,Vendor,Vendor Delay,High
196601,4830,2025-02-20,2025-02-25,Completed,5245.44,On-Time,5,5,Vendor,Vendor Delay,High
196606,4798,2025-04-09,2025-04-11,Completed,5086.19,On-Time,5,5,Vendor,Vendor Delay,High
196608,8008,2025-01-07,2025-01-12,Completed,9177.25,On-Time,5,5,Vendor,Vendor Delay,High
196612,10731,2024-12-23,2024-12-27,Completed,5532.93,On-Time,5,5,Vendor,Vendor Delay,High
196619,2919,2025-02-27,2025-02-28,Cancelled,9053.59,Lost,5,5,Vendor,Vendor Delay,High
196622,3034,2024-09-02,2024-09-07,Completed,12500.08,On-Time,5,5,Vendor,Vendor Delay,High
196625,13507,2025-05-25,2025-05-28,Delayed,1095.09,Delayed,5,5,Vendor,Vendor Delay,High
196631,5194,2024-08-21,2024-08-22,Completed,1546.53,On-Time,5,5,Vendor,Vendor Delay,High
196634,13330,2025-05-15,2025-05-18,Completed,1918.25,On-Time,5,5,Vendor,Vendor Delay,High
196638,2433,2024-11-04,2024-11-07,Completed,1086.0,On-Time,5,5,Vendor,Vendor Delay,High
196642,11790,2024-09-03,2024-09-04,Completed,3948.89,On-Time,5,5,Vendor,Vendor Delay,High
196645,13432,2025-01-30,2025-02-02,Completed,1222.1,On-Time,5,5,Vendor,Vendor Delay,High
196647,15016,2024-12-05,2024-12-10,Completed,279.46,On-Time,5,5,Vendor,Vendor Delay,High
196652,7010,2024-07-18,2024-07-23,Completed,6894.95,On-Time,5,5,Vendor,Vendor Delay,High
196664,7586,2025-02-05,2025-02-09,Completed,4567.0,On-Time,5,5,Vendor,Vendor Delay,High
196668,7791,2024-09-04,2024-09-07,Cancelled,2708.26,On-Time,5,5,Vendor,Vendor Delay,High
196670,6142,2025-01-10,2025-01-12,Completed,8218.21,On-Time,5,5,Vendor,Vendor Delay,High
196676,9822,2024-07-29,2024-08-02,Completed,2040.08,On-Time,5,5,Vendor,Vendor Delay,High
196679,155,2025-01-17,2025-01-19,Completed,4875.86,On-Time,5,5,Vendor,Vendor Delay,High
196689,19419,2025-03-05,2025-03-06,Completed,8963.09,On-Time,5,5,Vendor,Vendor Delay,High
196691,16811,2025-01-31,2025-02-04,Completed,2213.61,On-Time,5,5,Vendor,Vendor Delay,High
196693,15462,2024-11-15,2024-11-17,Completed,1246.55,On-Time,5,5,Vendor,Vendor Delay,High
196696,4655,2025-01-13,2025-01-14,Delayed,7362.74,Delayed,5,5,Vendor,Vendor Delay,High
196699,2908,2025-05-11,2025-05-14,Completed,6487.35,On-Time,5,5,Vendor,Vendor Delay,High
196700,18480,2024-08-24,2024-08-26,Completed,7398.22,On-Time,5,5,Vendor,Vendor Delay,High
196709,11803,2024-10-08,2024-10-09,Completed,3358.17,On-Time,5,5,Vendor,Vendor Delay,High
196712,7906,2024-09-22,2024-09-24,Completed,2627.12,On-Time,5,5,Vendor,Vendor Delay,High
196713,2260,2025-04-04,2025-04-06,Completed,5522.71,On-Time,5,5,Vendor,Vendor Delay,High
196719,740,2024-07-18,2024-07-22,Delayed,1200.96,Delayed,5,5,Vendor,Vendor Delay,High
196723,10557,2024-10-22,2024-10-27,Completed,7223.64,On-Time,5,5,Vendor,Vendor Delay,High
196726,12345,2024-07-09,2024-07-13,Completed,1389.59,On-Time,5,5,Vendor,Vendor Delay,High
196727,15191,2024-07-23,2024-07-24,Completed,8188.25,On-Time,5,5,Vendor,Vendor Delay,High
196731,3437,2024-12-26,2024-12-30,Completed,4622.41,On-Time,5,5,Vendor,Vendor Delay,High
196734,19187,2025-01-12,2025-01-15,Completed,8881.03,On-Time,5,5,Vendor,Vendor Delay,High
196736,8579,2024-10-19,2024-10-20,Completed,2542.39,On-Time,5,5,Vendor,Vendor Delay,High
196740,5434,2024-12-21,2024-12-25,Completed,3989.77,On-Time,5,5,Vendor,Vendor Delay,High
196741,16898,2024-08-03,2024-08-05,Completed,4825.2,On-Time,5,5,Vendor,Vendor Delay,High
196748,16445,2024-07-01,2024-07-05,Completed,3869.94,On-Time,5,5,Vendor,Vendor Delay,High
196753,13333,2025-02-12,2025-02-14,Completed,2692.9,On-Time,5,5,Vendor,Vendor Delay,High
196755,8878,2025-02-03,2025-02-05,Completed,3868.23,On-Time,5,5,Vendor,Vendor Delay,High
196757,19136,2024-08-30,2024-08-31,Completed,10435.91,On-Time,5,5,Vendor,Vendor Delay,High
196765,15332,2024-08-18,2024-08-20,Completed,3627.78,On-Time,5,5,Vendor,Vendor Delay,High
196766,4034,2024-10-10,2024-10-12,Cancelled,8478.8,Lost,5,5,Vendor,Vendor Delay,High
196767,3750,2025-06-14,2025-06-16,Completed,1790.5,On-Time,5,5,Vendor,Vendor Delay,High
196768,19787,2024-12-06,2024-12-07,Completed,5210.26,On-Time,5,5,Vendor,Vendor Delay,High
196770,2866,2024-10-15,2024-10-17,Completed,4035.06,On-Time,5,5,Vendor,Vendor Delay,High
196774,17701,2025-01-24,2025-01-26,Completed,1964.38,On-Time,5,5,Vendor,Vendor Delay,High
196778,8712,2024-12-13,2024-12-14,Completed,2552.84,On-Time,5,5,Vendor,Vendor Delay,High
196781,18498,2025-05-28,2025-06-02,Completed,8197.91,On-Time,5,5,Vendor,Vendor Delay,High
196782,15320,2025-05-11,2025-05-13,Delayed,4561.09,Delayed,5,5,Vendor,Vendor Delay,High
196788,19276,2025-01-20,2025-01-24,Completed,657.5,On-Time,5,5,Vendor,Vendor Delay,High
196799,248,2024-11-02,2024-11-03,Completed,7792.99,On-Time,5,5,Vendor,Vendor Delay,High
196801,5759,2025-04-13,2025-04-17,Completed,1388.8,On-Time,5,5,Vendor,Vendor Delay,High
196804,840,2024-09-07,2024-09-12,Completed,3024.59,On-Time,5,5,Vendor,Vendor Delay,High
196805,118,2025-05-21,2025-05-22,Completed,8235.89,On-Time,5,5,Vendor,Vendor Delay,High
196811,6657,2024-08-07,2024-08-11,Completed,3413.4,On-Time,5,5,Vendor,Vendor Delay,High
196818,17520,2024-11-14,2024-11-17,Completed,4498.41,On-Time,5,5,Vendor,Vendor Delay,High
196835,11505,2025-02-26,2025-03-03,Completed,2443.16,On-Time,5,5,Vendor,Vendor Delay,High
196836,5316,2024-08-11,2024-08-12,Completed,4143.1,On-Time,5,5,Vendor,Vendor Delay,High
196839,6757,2024-09-28,2024-09-29,Completed,10343.25,On-Time,5,5,Vendor,Vendor Delay,High
196841,9229,2025-04-07,2025-04-09,Completed,5042.94,On-Time,5,5,Vendor,Vendor Delay,High
196844,19631,2025-06-25,2025-06-29,Completed,7990.2,On-Time,5,5,Vendor,Vendor Delay,High
196850,874,2025-05-12,2025-05-17,Completed,2572.35,On-Time,5,5,Vendor,Vendor Delay,High
196859,16961,2025-06-14,2025-06-15,Cancelled,6282.59,Lost,5,5,Vendor,Vendor Delay,High
196861,19342,2025-03-13,2025-03-15,Completed,2014.17,On-Time,5,5,Vendor,Vendor Delay,High
196862,11432,2024-10-19,2024-10-23,Completed,4722.7,On-Time,5,5,Vendor,Vendor Delay,High
196864,10419,2024-10-24,2024-10-29,Completed,8650.68,On-Time,5,5,Vendor,Vendor Delay,High
196874,17996,2025-02-11,2025-02-13,Completed,2675.4,On-Time,5,5,Vendor,Vendor Delay,High
196888,1900,2024-11-18,2024-11-21,Completed,1422.68,On-Time,5,5,Vendor,Vendor Delay,High
196891,17071,2025-03-01,2025-03-03,Delayed,8402.99,Delayed,5,5,Vendor,Vendor Delay,High
196892,12360,2024-10-18,2024-10-19,Completed,4207.29,On-Time,5,5,Vendor,Vendor Delay,High
196898,19864,2025-06-28,2025-06-30,Completed,9536.59,On-Time,5,5,Vendor,Vendor Delay,High
196900,10801,2025-06-30,2025-07-05,Completed,5589.24,On-Time,5,5,Vendor,Vendor Delay,High
196903,6837,2024-10-15,2024-10-16,Completed,724.14,On-Time,5,5,Vendor,Vendor Delay,High
196905,11101,2025-01-15,2025-01-19,Completed,2726.06,On-Time,5,5,Vendor,Vendor Delay,High
196912,838,2025-01-02,2025-01-04,Delayed,9827.2,Delayed,5,5,Vendor,Vendor Delay,High
196917,10124,2025-05-19,2025-05-23,Delayed,6378.14,Delayed,5,5,Vendor,Vendor Delay,High
196926,14354,2024-09-06,2024-09-08,Completed,3562.5,On-Time,5,5,Vendor,Vendor Delay,High
196927,12971,2024-08-03,2024-08-05,Completed,4736.96,On-Time,5,5,Vendor,Vendor Delay,High
196929,2183,2025-05-12,2025-05-17,Completed,3707.55,On-Time,5,5,Vendor,Vendor Delay,High
