order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id
199197,16142,2024-11-05,2024-11-10,Cancelled,2809.08,Lost,5
199199,19376,2025-06-14,2025-06-18,Delayed,3257.04,Delayed,4
199211,10177,2025-05-23,2025-05-25,Delayed,2991.84,Delayed,1
199213,3932,2025-06-07,2025-06-11,Delayed,2743.54,Delayed,3
199214,10482,2024-09-04,2024-09-06,Delayed,4065.78,Delayed,3
199218,15200,2025-01-14,2025-01-16,Delayed,6821.1,Delayed,5
199242,5097,2024-09-22,2024-09-27,Cancelled,5199.05,Lost,2
199244,16800,2024-09-30,2024-10-01,Delayed,296.69,Delayed,2
199246,19254,2024-12-20,2024-12-24,Delayed,9362.13,Delayed,4
199262,17126,2025-04-05,2025-04-07,Cancelled,3688.67,Lost,3
199264,15334,2025-01-23,2025-01-28,Delayed,3367.48,Delayed,2
199268,12715,2025-05-06,2025-05-07,Delayed,6405.99,Delayed,5
199275,8139,2024-09-16,2024-09-19,Delayed,490.83,Delayed,5
199287,2219,2025-01-19,2025-01-21,Delayed,2652.15,Delayed,3
199291,9423,2024-09-29,2024-10-03,Delayed,9290.19,Delayed,5
199295,8026,2024-11-13,2024-11-17,Cancelled,6281.14,Lost,1
199303,2314,2024-10-21,2024-10-25,Delayed,3000.46,Delayed,5
199305,1516,2025-03-26,2025-03-30,Delayed,6759.88,Delayed,2
199311,15683,2024-08-26,2024-08-29,Delayed,2426.24,Delayed,5
199321,4669,2025-03-05,2025-03-08,Delayed,8749.19,Delayed,5
199324,15126,2025-05-14,2025-05-17,Cancelled,6565.87,Lost,4
199330,14435,2024-07-08,2024-07-12,Delayed,1428.43,Delayed,4
199347,19617,2025-01-27,2025-02-01,Delayed,2956.78,Delayed,2
199364,13449,2024-10-26,2024-10-27,Delayed,5702.13,Delayed,2
199374,724,2025-02-20,2025-02-21,Cancelled,8832.37,Lost,4
199377,3134,2024-11-16,2024-11-21,Delayed,6224.9,Delayed,2
199378,6516,2024-08-06,2024-08-08,Delayed,5097.11,Delayed,2
199379,18647,2025-01-18,2025-01-23,Delayed,8994.57,Delayed,1
199381,18466,2025-05-08,2025-05-11,Delayed,1896.79,Delayed,5
199383,15638,2024-10-02,2024-10-03,Cancelled,12873.18,Lost,2
199384,10351,2025-04-30,2025-05-01,Cancelled,821.49,Lost,5
199387,19863,2024-12-04,2024-12-05,Delayed,3728.8,Delayed,1
199389,1556,2024-08-05,2024-08-10,Delayed,5457.68,Delayed,1
199396,13234,2025-03-10,2025-03-14,Delayed,870.99,Delayed,4
199399,2822,2025-03-15,2025-03-20,Delayed,5806.26,Delayed,4
199403,9733,2025-02-10,2025-02-12,Delayed,1799.13,Delayed,4
199420,8167,2024-07-26,2024-07-31,Delayed,4317.04,Delayed,3
199426,16046,2024-11-29,2024-12-02,Delayed,10180.81,Delayed,5
199432,2782,2025-05-20,2025-05-25,Delayed,8778.39,Delayed,4
199442,10505,2024-08-03,2024-08-04,Delayed,4377.23,Delayed,4
199444,18730,2025-01-24,2025-01-29,Delayed,8209.19,Delayed,1
199453,19640,2024-09-25,2024-09-27,Delayed,3494.6,Delayed,3
199460,13687,2024-11-15,2024-11-17,Delayed,4162.62,Delayed,2
199461,17741,2024-10-11,2024-10-12,Delayed,7573.94,Delayed,2
199470,18926,2025-05-07,2025-05-12,Delayed,512.97,Delayed,2
199472,12617,2024-08-25,2024-08-26,Delayed,5909.97,Delayed,4
199476,18267,2025-06-27,2025-06-28,Cancelled,3700.28,Lost,2
199504,9374,2024-11-18,2024-11-20,Delayed,4182.44,Delayed,1
199511,2523,2025-02-10,2025-02-14,Delayed,3669.99,Delayed,5
199513,17047,2024-07-05,2024-07-07,Delayed,2931.84,Delayed,3
199516,17771,2024-09-22,2024-09-25,Cancelled,2210.51,Lost,3
199517,19611,2024-10-15,2024-10-16,Delayed,3580.3,Delayed,2
199518,2311,2024-07-29,2024-07-30,Cancelled,1877.64,Lost,5
199519,17896,2025-02-25,2025-03-02,Delayed,3015.16,Delayed,3
199521,88,2024-12-03,2024-12-04,Delayed,7408.59,Delayed,5
199523,2313,2025-04-19,2025-04-20,Cancelled,5533.03,Lost,3
199527,11982,2024-12-24,2024-12-28,Cancelled,3119.5,Lost,3
199529,18161,2024-07-26,2024-07-27,Delayed,3767.96,Delayed,1
199531,3043,2024-08-27,2024-08-31,Delayed,2268.65,Delayed,5
199540,18877,2025-02-03,2025-02-04,Cancelled,3548.62,Lost,4
199542,466,2024-07-15,2024-07-20,Delayed,3895.02,Delayed,5
199554,12886,2025-02-18,2025-02-19,Delayed,468.64,Delayed,2
199564,9818,2024-07-14,2024-07-16,Delayed,6282.94,Delayed,2
199580,12004,2025-03-14,2025-03-18,Delayed,2494.86,Delayed,1
199581,15791,2025-03-15,2025-03-18,Delayed,5835.06,Delayed,3
199584,2381,2024-09-25,2024-09-27,Delayed,7793.71,Delayed,4
199586,18310,2025-04-15,2025-04-18,Delayed,639.86,Delayed,4
199600,7391,2025-02-14,2025-02-16,Delayed,9004.14,Delayed,3
199611,5815,2024-12-24,2024-12-26,Delayed,3884.79,Delayed,1
199612,12889,2025-03-30,2025-04-04,Delayed,1792.72,Delayed,4
199613,12034,2024-12-01,2024-12-03,Delayed,3855.13,Delayed,5
199615,10191,2024-09-28,2024-09-30,Delayed,6852.9,Delayed,2
199619,10995,2024-11-23,2024-11-28,Delayed,7129.04,Delayed,1
199620,2524,2025-06-09,2025-06-11,Delayed,5757.2,Delayed,4
199621,3259,2024-11-04,2024-11-09,Delayed,9644.67,Delayed,1
199650,2532,2024-10-07,2024-10-12,Cancelled,3542.14,Lost,2
199651,162,2024-08-24,2024-08-26,Delayed,4460.1,Delayed,4
199652,6810,2024-10-22,2024-10-25,Delayed,10567.62,Delayed,5
199657,16991,2024-12-19,2024-12-21,Delayed,5837.69,Delayed,1
199658,6528,2024-08-26,2024-08-30,Delayed,1954.67,Delayed,3
199662,16747,2024-07-12,2024-07-16,Delayed,3499.67,Delayed,1
199668,17469,2025-06-11,2025-06-13,Delayed,1703.1,Delayed,4
199671,2424,2024-07-28,2024-08-02,Delayed,3696.35,Delayed,4
199673,19008,2024-11-21,2024-11-23,Cancelled,3807.21,Lost,5
199680,4499,2024-12-27,2025-01-01,Delayed,5837.15,Delayed,3
199683,18627,2025-03-19,2025-03-21,Cancelled,10111.28,Lost,3
199684,4228,2025-05-07,2025-05-11,Delayed,778.65,Delayed,4
199690,8521,2025-03-15,2025-03-19,Delayed,5284.73,Delayed,4
199698,2275,2024-11-29,2024-12-03,Delayed,3435.5,Delayed,2
199702,17364,2025-01-02,2025-01-06,Delayed,957.4,Delayed,2
199709,5665,2024-12-16,2024-12-21,Delayed,2091.55,Delayed,3
199712,5284,2025-01-07,2025-01-10,Delayed,1054.98,Delayed,3
199714,3861,2025-01-03,2025-01-08,Delayed,6127.32,Delayed,3
199723,4679,2025-05-07,2025-05-12,Delayed,842.77,Delayed,5
199725,9495,2025-03-31,2025-04-03,Delayed,2747.53,Delayed,5
199726,7240,2024-07-04,2024-07-06,Delayed,6874.06,Delayed,2
199730,14620,2024-07-03,2024-07-08,Delayed,2826.69,Delayed,5
199735,1134,2024-12-17,2024-12-19,Delayed,7630.37,Delayed,3
199740,5841,2025-06-16,2025-06-18,Cancelled,380.13,Lost,2
199742,18161,2024-11-30,2024-12-05,Delayed,1273.95,Delayed,2
199745,8057,2025-04-07,2025-04-08,Delayed,5337.88,Delayed,3
199746,6511,2024-11-27,2024-11-29,Delayed,3821.65,Delayed,4
199747,8846,2024-10-21,2024-10-22,Delayed,5853.53,Delayed,5
199748,2617,2024-11-10,2024-11-12,Delayed,7734.19,Delayed,2
199756,15940,2025-05-31,2025-06-01,Delayed,9427.27,Delayed,1
199762,19464,2024-08-27,2024-08-29,Cancelled,5044.14,Lost,1
199764,457,2024-11-13,2024-11-16,Delayed,12684.75,Delayed,5
199766,1494,2024-10-29,2024-10-30,Delayed,14744.06,Delayed,1
199778,14153,2024-12-03,2024-12-08,Delayed,5402.85,Delayed,5
199779,2033,2024-07-25,2024-07-29,Delayed,6501.73,Delayed,2
199782,16390,2025-05-24,2025-05-29,Delayed,3109.33,Delayed,5
199785,17842,2025-03-18,2025-03-21,Cancelled,8631.62,Delayed,4
199794,19424,2025-05-02,2025-05-07,Delayed,4685.8,Delayed,4
199802,14468,2024-10-24,2024-10-28,Delayed,9450.74,Delayed,3
199805,6612,2025-03-18,2025-03-23,Delayed,2561.16,Delayed,1
199809,2432,2024-10-23,2024-10-28,Cancelled,3599.2,Lost,4
199811,8062,2024-10-13,2024-10-15,Delayed,6588.14,Delayed,2
199822,8665,2024-12-12,2024-12-15,Delayed,13584.01,Delayed,3
199830,6424,2024-12-11,2024-12-13,Delayed,1205.01,Delayed,1
199835,9701,2024-11-13,2024-11-17,Cancelled,1529.32,Lost,2
199836,5820,2025-06-21,2025-06-26,Cancelled,2421.35,Lost,2
199838,18392,2024-11-24,2024-11-26,Delayed,2991.28,Delayed,3
199841,13031,2025-01-23,2025-01-28,Delayed,9929.2,Delayed,4
199847,16757,2025-02-27,2025-03-03,Delayed,705.21,Delayed,4
199851,661,2024-08-02,2024-08-05,Cancelled,8744.18,Lost,3
199852,19179,2025-06-06,2025-06-07,Delayed,11379.98,Delayed,1
199853,12136,2024-10-04,2024-10-07,Delayed,2999.34,Delayed,2
199859,5066,2025-05-26,2025-05-28,Cancelled,3678.97,Lost,1
199863,19786,2025-04-21,2025-04-26,Delayed,2928.9,Delayed,1
199864,277,2025-05-29,2025-06-03,Delayed,4181.75,Delayed,5
199867,18829,2025-05-16,2025-05-17,Cancelled,3846.36,Lost,4
199872,5936,2025-01-09,2025-01-13,Delayed,4295.44,Delayed,4
199876,6824,2025-03-08,2025-03-11,Cancelled,2333.58,Lost,3
199885,6534,2024-11-18,2024-11-21,Delayed,4720.51,Delayed,2
199887,6655,2025-01-03,2025-01-05,Delayed,7805.56,Delayed,4
199893,1581,2025-04-19,2025-04-24,Delayed,6618.82,Delayed,4
199903,18173,2025-04-26,2025-04-27,Delayed,663.06,Delayed,5
199905,19162,2025-06-11,2025-06-14,Delayed,7434.23,Delayed,5
199907,16973,2024-08-24,2024-08-26,Delayed,4044.89,Delayed,2
199910,19781,2024-07-16,2024-07-18,Delayed,3797.81,Delayed,1
199913,15284,2024-08-25,2024-08-30,Delayed,10296.42,Delayed,5
199914,11204,2025-06-07,2025-06-12,Delayed,2674.23,Delayed,3
199915,2425,2025-02-01,2025-02-04,Delayed,9392.62,Delayed,5
199918,12213,2025-05-27,2025-05-28,Delayed,11216.72,Delayed,2
199920,6723,2024-09-19,2024-09-20,Delayed,3686.01,Delayed,5
199923,6169,2025-06-29,2025-07-01,Cancelled,5399.44,Lost,1
199938,4567,2025-03-18,2025-03-20,Cancelled,5293.21,Delayed,1
199939,16244,2024-12-28,2025-01-01,Delayed,4335.2,Delayed,4
199949,7307,2025-04-21,2025-04-23,Delayed,7577.45,Delayed,3
199951,15377,2025-02-19,2025-02-22,Delayed,2175.25,Delayed,1
199955,2476,2025-05-26,2025-05-31,Delayed,2352.72,Delayed,2
199957,14872,2024-09-14,2024-09-17,Cancelled,7164.09,Lost,1
199964,9950,2024-12-08,2024-12-13,Delayed,1422.5,Delayed,3
199965,19913,2025-05-12,2025-05-14,Delayed,5161.82,Delayed,5
199969,2758,2025-02-21,2025-02-25,Delayed,3514.39,Delayed,5
199973,3336,2025-03-01,2025-03-06,Delayed,149.79,Delayed,4
199977,5089,2025-06-26,2025-06-28,Delayed,1627.31,Delayed,2
199978,10821,2025-06-09,2025-06-13,Delayed,4554.36,Delayed,3
199985,14246,2025-04-06,2025-04-08,Delayed,4372.73,Delayed,3
200011,899,2024-10-15,2024-10-17,Delayed,11113.71,Delayed,1
200017,19993,2025-03-06,2025-03-07,Cancelled,7025.72,Lost,2
200018,12694,2024-10-05,2024-10-08,Delayed,6143.22,Delayed,1
200035,3234,2025-03-16,2025-03-20,Cancelled,3291.33,Lost,1
200040,15648,2025-03-03,2025-03-05,Delayed,5709.4,Delayed,5
200041,3017,2024-09-06,2024-09-07,Delayed,7013.14,Delayed,1
200051,8026,2024-07-20,2024-07-25,Delayed,2974.76,Delayed,2
200052,11265,2025-03-19,2025-03-21,Delayed,3032.42,Delayed,2
200056,5081,2025-05-13,2025-05-17,Cancelled,8654.78,Lost,2
200061,4267,2024-10-28,2024-10-29,Cancelled,3149.0,Lost,2
200062,1553,2024-10-01,2024-10-05,Delayed,10949.3,Delayed,1
200068,5761,2024-11-11,2024-11-15,Cancelled,3624.05,Lost,5
200069,9994,2025-05-24,2025-05-25,Delayed,6803.31,Delayed,4
200077,11989,2024-07-06,2024-07-07,Delayed,864.58,Delayed,3
200085,4631,2025-02-21,2025-02-25,Delayed,4857.93,Delayed,5
200088,18652,2025-03-29,2025-04-01,Cancelled,2675.67,Lost,2
200092,15215,2025-03-08,2025-03-13,Cancelled,6447.46,Lost,5
200104,15676,2025-01-13,2025-01-15,Delayed,5916.49,Delayed,2
200107,10571,2024-10-03,2024-10-08,Delayed,213.12,Delayed,5
200113,15355,2025-04-15,2025-04-19,Delayed,3578.26,Delayed,2
200114,9791,2024-09-26,2024-09-30,Delayed,3520.15,Delayed,3
200125,10892,2025-06-04,2025-06-06,Cancelled,835.98,Lost,3
200126,3695,2024-12-25,2024-12-30,Delayed,3232.0,Delayed,5
200130,10013,2025-04-30,2025-05-04,Cancelled,9193.23,Lost,3
200133,3307,2025-01-28,2025-01-31,Delayed,6726.04,Delayed,3
200134,17602,2024-12-29,2024-12-30,Cancelled,12126.81,Lost,5
200137,1714,2025-02-23,2025-02-27,Cancelled,2369.4,Lost,2
200138,1271,2024-08-06,2024-08-07,Delayed,3017.3,Delayed,4
200144,18565,2024-09-13,2024-09-14,Delayed,3692.2,Delayed,1
200147,6143,2025-01-21,2025-01-25,Cancelled,7821.65,Lost,5
200149,4460,2025-02-18,2025-02-22,Delayed,2931.16,Delayed,1
200156,15876,2025-06-04,2025-06-05,Delayed,5961.26,Delayed,4
200160,2710,2024-12-02,2024-12-07,Delayed,676.8,Delayed,3
200163,4705,2024-10-22,2024-10-26,Cancelled,3702.42,Lost,3
200165,15367,2024-07-01,2024-07-02,Cancelled,2676.9,Delayed,2
200171,6686,2025-04-21,2025-04-25,Delayed,1690.84,Delayed,1
200172,11863,2024-07-11,2024-07-16,Delayed,10231.86,Delayed,4
200174,9878,2024-09-27,2024-09-28,Cancelled,706.56,Lost,5
200175,708,2024-12-19,2024-12-20,Delayed,587.2,Delayed,5
200177,5611,2024-10-21,2024-10-26,Cancelled,2782.48,Lost,5
200178,16439,2024-12-07,2024-12-08,Delayed,8407.88,Delayed,3
200181,18585,2025-01-21,2025-01-23,Delayed,9458.56,Delayed,1
200184,10589,2025-01-04,2025-01-05,Delayed,2943.35,Delayed,5
200191,3900,2024-09-20,2024-09-24,Delayed,8102.32,Delayed,5
200192,18433,2025-02-22,2025-02-23,Delayed,8724.46,Delayed,5
200193,6574,2024-10-21,2024-10-25,Cancelled,3226.44,Lost,1
200195,5228,2024-11-07,2024-11-08,Delayed,7211.9,Delayed,1
200196,15911,2024-10-09,2024-10-10,Delayed,6450.92,Delayed,3
200200,14040,2025-05-10,2025-05-12,Delayed,4674.45,Delayed,1
200205,3883,2025-04-18,2025-04-21,Delayed,9426.93,Delayed,5
200207,15497,2025-01-30,2025-02-04,Delayed,5244.16,Delayed,3
200208,5358,2025-06-02,2025-06-06,Delayed,9092.26,Delayed,5
200209,5888,2025-04-20,2025-04-24,Delayed,3545.46,Delayed,3
200210,576,2024-11-08,2024-11-11,Delayed,1755.96,Delayed,2
200219,18229,2024-11-25,2024-11-28,Cancelled,10359.76,Lost,4
200223,7517,2024-09-13,2024-09-15,Cancelled,6067.74,Lost,1
200225,6414,2025-05-02,2025-05-06,Delayed,2068.83,Delayed,2
200229,8314,2025-03-28,2025-04-02,Delayed,1815.2,Delayed,5
200234,6580,2024-11-22,2024-11-27,Delayed,2025.5,Delayed,5
200235,16570,2025-06-27,2025-07-02,Delayed,5147.25,Delayed,2
200242,9106,2024-09-03,2024-09-06,Cancelled,4490.33,Lost,1
200260,3937,2024-12-12,2024-12-17,Cancelled,11396.63,Lost,3
200261,17729,2024-08-03,2024-08-06,Delayed,7013.77,Delayed,3
200264,10408,2025-01-13,2025-01-14,Delayed,1230.65,Delayed,3
200272,13249,2024-09-04,2024-09-07,Delayed,2641.6,Delayed,1
200279,12892,2024-11-15,2024-11-17,Cancelled,7268.93,Lost,3
200284,16486,2024-08-27,2024-08-28,Cancelled,6264.45,Delayed,4
200289,15782,2025-02-11,2025-02-15,Delayed,836.82,Delayed,5
200296,13046,2024-07-09,2024-07-13,Cancelled,3122.92,Lost,1
200299,19846,2025-06-23,2025-06-26,Delayed,1890.96,Delayed,4
200306,6529,2024-10-02,2024-10-07,Delayed,3488.18,Delayed,3
200310,4456,2024-10-08,2024-10-11,Delayed,3666.05,Delayed,1
200314,18290,2024-08-09,2024-08-11,Delayed,5156.54,Delayed,1
200316,18142,2025-03-24,2025-03-28,Delayed,1272.28,Delayed,4
200320,3247,2025-03-14,2025-03-15,Cancelled,16193.01,Lost,5
200321,13675,2025-03-28,2025-03-31,Delayed,2541.72,Delayed,1
200323,5834,2024-11-25,2024-11-27,Delayed,2452.92,Delayed,4
200324,4640,2024-10-07,2024-10-12,Delayed,13559.47,Delayed,5
200336,2471,2025-02-04,2025-02-08,Delayed,2311.49,Delayed,2
200338,19546,2025-06-09,2025-06-11,Delayed,6768.78,Delayed,4
200363,4459,2024-07-30,2024-07-31,Delayed,2397.44,Delayed,1
200367,5355,2024-10-02,2024-10-05,Delayed,13425.11,Delayed,1
200369,9490,2025-01-14,2025-01-19,Cancelled,3290.2,Lost,5
200372,12403,2025-06-07,2025-06-08,Cancelled,7741.41,Lost,2
200376,12428,2025-03-01,2025-03-06,Delayed,6605.68,Delayed,2
200379,15343,2024-08-01,2024-08-04,Delayed,1439.13,Delayed,5
200382,18354,2024-07-22,2024-07-24,Cancelled,4833.33,Lost,4
200383,13128,2025-05-19,2025-05-20,Cancelled,993.54,Lost,4
200387,9481,2024-10-11,2024-10-16,Delayed,1198.23,Delayed,4
200389,19662,2024-09-28,2024-09-30,Delayed,5039.62,Delayed,3
200391,15883,2025-01-21,2025-01-25,Delayed,6922.01,Delayed,5
200399,17094,2024-09-10,2024-09-11,Delayed,4377.16,Delayed,4
200400,15381,2024-10-08,2024-10-09,Delayed,8759.22,Delayed,1
200403,5873,2025-05-05,2025-05-08,Delayed,2093.99,Delayed,1
200408,18168,2025-03-26,2025-03-27,Delayed,2897.68,Delayed,4
200409,18416,2024-07-02,2024-07-05,Cancelled,11854.4,Lost,2
200410,13855,2025-06-21,2025-06-26,Delayed,7240.33,Delayed,2
200412,13492,2024-07-28,2024-07-29,Delayed,3220.99,Delayed,4
200413,6569,2025-04-29,2025-04-30,Delayed,830.28,Delayed,2
200425,18292,2025-06-06,2025-06-11,Delayed,6301.91,Delayed,2
200428,3981,2025-01-15,2025-01-16,Cancelled,360.18,Lost,4
200431,2349,2025-06-23,2025-06-26,Cancelled,8590.36,Lost,4
200441,6741,2024-08-19,2024-08-21,Delayed,6585.1,Delayed,4
200443,8097,2024-10-23,2024-10-27,Cancelled,11616.61,Lost,3
200449,662,2024-07-25,2024-07-26,Delayed,2281.64,Delayed,3
200451,16374,2024-12-12,2024-12-16,Delayed,5867.45,Delayed,2
200452,8235,2024-10-23,2024-10-27,Cancelled,7129.29,Lost,1
200459,4175,2024-12-11,2024-12-13,Cancelled,6559.95,Lost,2
200470,8260,2024-07-19,2024-07-22,Delayed,1998.89,Delayed,2
200472,11401,2025-03-31,2025-04-03,Delayed,333.6,Delayed,5
200480,1650,2024-11-26,2024-11-29,Delayed,4108.12,Delayed,5
200482,18706,2025-05-04,2025-05-06,Delayed,4764.64,Delayed,4
200485,16477,2025-01-23,2025-01-27,Delayed,2204.16,Delayed,2
200492,18165,2025-03-07,2025-03-10,Delayed,10636.1,Delayed,3
200499,15943,2024-11-23,2024-11-28,Delayed,8868.81,Delayed,1
200502,9382,2024-08-01,2024-08-02,Delayed,1807.8,Delayed,1
200507,17376,2024-07-18,2024-07-19,Cancelled,440.28,Lost,3
200508,4137,2024-10-08,2024-10-12,Cancelled,6901.56,Lost,1
200517,11676,2024-10-31,2024-11-03,Delayed,1767.3,Delayed,4
200519,9634,2024-09-24,2024-09-28,Delayed,5510.45,Delayed,3
200520,473,2024-11-23,2024-11-27,Delayed,5715.44,Delayed,5
200528,6720,2024-11-21,2024-11-26,Delayed,4619.21,Delayed,2
200529,7643,2024-08-15,2024-08-19,Delayed,8312.97,Delayed,2
200532,8557,2025-02-07,2025-02-11,Delayed,6980.67,Delayed,5
200533,9830,2024-09-09,2024-09-11,Cancelled,8707.82,Lost,2
200534,12807,2025-04-22,2025-04-24,Delayed,2362.27,Delayed,3
200538,2214,2025-04-04,2025-04-09,Delayed,4903.0,Delayed,4
200540,5189,2025-03-28,2025-03-29,Delayed,3040.82,Delayed,3
200543,6209,2024-10-25,2024-10-27,Delayed,3337.46,Delayed,3
200544,10677,2024-12-06,2024-12-10,Delayed,7657.66,Delayed,3
200547,9787,2024-07-21,2024-07-23,Delayed,4523.15,Delayed,3
200551,11702,2024-12-18,2024-12-20,Cancelled,1393.88,Lost,4
200552,13311,2025-04-25,2025-04-29,Delayed,3318.53,Delayed,2
200558,4280,2025-06-23,2025-06-26,Delayed,4854.55,Delayed,1
200571,11853,2025-03-23,2025-03-26,Delayed,7966.04,Delayed,4
200572,942,2025-05-13,2025-05-17,Delayed,6892.21,Delayed,5
200574,13364,2025-06-17,2025-06-21,Cancelled,3129.93,Lost,3
200579,7243,2024-11-20,2024-11-24,Delayed,6471.09,Delayed,5
200585,10760,2025-03-08,2025-03-10,Cancelled,2737.85,Lost,4
200587,17363,2025-03-28,2025-03-29,Delayed,6708.68,Delayed,2
200592,12496,2024-11-17,2024-11-20,Delayed,1183.61,Delayed,3
200601,15811,2025-01-15,2025-01-16,Delayed,406.42,Delayed,2
200606,17335,2024-11-16,2024-11-18,Delayed,8079.8,Delayed,3
200612,14513,2025-01-12,2025-01-13,Cancelled,5877.13,Lost,1
200619,18700,2025-05-15,2025-05-17,Cancelled,6721.8,Lost,4
200625,12841,2024-11-10,2024-11-14,Cancelled,1817.66,Lost,3
200629,17115,2024-08-23,2024-08-27,Cancelled,7404.42,Lost,1
200636,7881,2025-06-12,2025-06-13,Delayed,620.01,Delayed,3
200640,16679,2024-12-13,2024-12-15,Cancelled,7230.89,Delayed,1
200641,1171,2024-09-26,2024-10-01,Delayed,4158.45,Delayed,4
200644,171,2024-12-16,2024-12-18,Cancelled,6785.17,Lost,3
200652,10026,2024-08-01,2024-08-02,Delayed,1661.14,Delayed,4
200659,9127,2024-11-15,2024-11-19,Delayed,7452.85,Delayed,4
200661,2958,2025-02-04,2025-02-09,Delayed,5264.44,Delayed,5
200662,9990,2025-02-02,2025-02-04,Delayed,1703.1,Delayed,4
200663,1793,2025-01-24,2025-01-27,Delayed,1543.71,Delayed,4
200669,14928,2024-10-14,2024-10-19,Delayed,581.45,Delayed,4
200670,9313,2025-06-02,2025-06-06,Delayed,2678.39,Delayed,1
200679,8462,2025-01-31,2025-02-01,Cancelled,3640.66,Lost,4
200687,4860,2025-04-07,2025-04-12,Delayed,8940.67,Delayed,5
200689,6440,2025-04-26,2025-05-01,Delayed,5990.63,Delayed,2
200694,5986,2024-09-12,2024-09-14,Cancelled,3085.4,Lost,4
200699,13898,2024-10-31,2024-11-04,Delayed,4350.39,Delayed,3
200700,6530,2025-06-10,2025-06-11,Cancelled,4550.75,Lost,5
200710,8063,2025-05-16,2025-05-17,Delayed,820.45,Delayed,1
200713,1169,2024-08-23,2024-08-26,Cancelled,4084.75,Lost,3
200714,1461,2025-03-30,2025-04-03,Delayed,4388.14,Delayed,1
200722,4505,2025-02-04,2025-02-05,Delayed,4025.44,Delayed,1
200728,16487,2024-08-31,2024-09-05,Delayed,2099.58,Delayed,4
200732,11864,2024-07-17,2024-07-21,Delayed,1146.99,Delayed,1
200737,12805,2024-08-19,2024-08-23,Cancelled,919.02,Lost,4
200740,739,2024-11-27,2024-11-28,Delayed,3818.24,Delayed,5
200741,9896,2024-12-28,2025-01-01,Delayed,5115.73,Delayed,5
200742,13551,2025-05-05,2025-05-10,Delayed,1905.43,Delayed,2
200746,14800,2025-01-02,2025-01-04,Delayed,1607.6,Delayed,5
200747,9031,2025-02-13,2025-02-16,Delayed,6530.54,Delayed,1
200756,620,2024-11-03,2024-11-05,Delayed,4403.08,Delayed,5
200757,14422,2024-08-13,2024-08-18,Delayed,6913.5,Delayed,2
200762,2901,2025-02-10,2025-02-12,Delayed,9218.93,Delayed,3
200770,18164,2025-02-05,2025-02-06,Delayed,3859.86,Delayed,3
200776,3313,2024-12-01,2024-12-06,Delayed,4261.99,Delayed,2
200778,5646,2024-07-15,2024-07-16,Delayed,916.98,Delayed,1
200783,15014,2025-01-12,2025-01-14,Cancelled,3371.96,Lost,3
200791,309,2024-08-07,2024-08-10,Delayed,5531.39,Delayed,5
200792,2781,2024-09-05,2024-09-06,Delayed,4828.17,Delayed,2
200795,3001,2024-10-29,2024-11-02,Delayed,3749.8,Delayed,1
200807,7586,2025-02-01,2025-02-06,Delayed,2646.75,Delayed,4
200812,5891,2024-09-06,2024-09-11,Delayed,2214.78,Delayed,5
200814,8857,2025-05-21,2025-05-22,Delayed,6138.11,Delayed,4
200817,11388,2024-12-14,2024-12-19,Delayed,1250.3,Delayed,5
200818,18661,2025-03-24,2025-03-29,Delayed,4272.14,Delayed,3
200821,16584,2025-04-16,2025-04-21,Delayed,930.44,Delayed,3
200827,2606,2024-10-24,2024-10-29,Cancelled,5102.51,Lost,2
200828,8293,2025-03-27,2025-03-30,Delayed,9247.26,Delayed,2
200832,13244,2024-08-14,2024-08-15,Delayed,621.0,Delayed,4
200837,12795,2025-01-10,2025-01-12,Cancelled,3093.14,Lost,2
200838,1936,2025-04-14,2025-04-18,Delayed,4893.19,Delayed,2
200843,9921,2025-02-24,2025-02-25,Delayed,6004.97,Delayed,1
200852,5735,2025-01-26,2025-01-31,Cancelled,8494.7,Lost,3
200871,15026,2025-04-06,2025-04-09,Delayed,4538.8,Delayed,4
200875,18491,2024-11-09,2024-11-14,Cancelled,7768.86,Lost,3
200877,3927,2025-02-12,2025-02-13,Delayed,1310.64,Delayed,2
200879,1381,2024-11-12,2024-11-16,Delayed,1689.48,Delayed,5
200883,19059,2025-05-04,2025-05-09,Delayed,12271.08,Delayed,1
200885,2977,2024-11-28,2024-11-30,Delayed,5530.8,Delayed,1
200891,3518,2024-08-13,2024-08-14,Cancelled,6877.23,Lost,4
200895,9195,2024-11-18,2024-11-19,Delayed,4450.61,Delayed,4
200899,16299,2025-03-24,2025-03-29,Delayed,5369.72,Delayed,2
200907,5289,2025-03-11,2025-03-13,Delayed,4829.42,Delayed,4
200908,11355,2025-06-23,2025-06-25,Delayed,6023.38,Delayed,3
200915,2070,2025-02-19,2025-02-20,Delayed,12921.23,Delayed,4
200920,10709,2024-09-09,2024-09-12,Delayed,1394.32,Delayed,2
