order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level,revenue_loss
146581,13899,2025-06-10,2025-06-12,Completed,7189.25,On-Time,2,2,Inventory,Stockout,High,7189.25
146583,12617,2025-03-27,2025-03-29,Completed,7407.03,On-Time,2,2,Inventory,Stockout,High,7407.03
146600,16436,2024-10-30,2024-10-31,Completed,9021.51,On-Time,2,2,Inventory,Stockout,High,9021.51
146608,692,2024-09-22,2024-09-24,Completed,3541.58,On-Time,2,2,Inventory,Stockout,High,3541.58
146616,5046,2024-10-03,2024-10-06,Completed,11188.05,On-Time,2,2,Inventory,Stockout,High,11188.05
146643,5123,2025-06-30,2025-07-02,Completed,8656.08,On-Time,2,2,Inventory,Stockout,High,8656.08
146644,16705,2025-05-09,2025-05-10,Completed,2257.68,On-Time,2,2,Inventory,Stockout,High,2257.68
146647,6871,2025-01-09,2025-01-10,Completed,1848.16,On-Time,2,2,Inventory,Stockout,High,1848.16
146649,6606,2024-09-16,2024-09-18,Completed,2438.92,On-Time,2,2,Inventory,Stockout,High,2438.92
146650,464,2024-12-15,2024-12-18,Completed,2452.96,On-Time,2,2,Inventory,Stockout,High,2452.96
146668,4903,2025-05-03,2025-05-04,Delayed,5796.13,Delayed,2,2,Inventory,Stockout,High,5796.13
146672,19853,2024-12-30,2025-01-02,Completed,2457.67,On-Time,2,2,Inventory,Stockout,High,2457.67
146677,10153,2025-06-06,2025-06-10,Completed,4203.11,On-Time,2,2,Inventory,Stockout,High,4203.11
146691,16655,2024-10-30,2024-11-03,Delayed,5240.35,Delayed,2,2,Inventory,Stockout,High,5240.35
146694,8935,2025-06-24,2025-06-26,Completed,6630.57,On-Time,2,2,Inventory,Stockout,High,6630.57
146700,9529,2024-07-12,2024-07-17,Completed,5439.24,On-Time,2,2,Inventory,Stockout,High,5439.24
146703,11501,2024-07-07,2024-07-08,Completed,5892.91,On-Time,2,2,Inventory,Stockout,High,5892.91
146706,11647,2024-09-14,2024-09-15,Completed,3001.8,On-Time,2,2,Inventory,Stockout,High,3001.8
146707,467,2025-06-30,2025-07-05,Delayed,3478.56,Delayed,2,2,Inventory,Stockout,High,3478.56
146714,10988,2024-10-10,2024-10-14,Completed,10676.58,On-Time,2,2,Inventory,Stockout,High,10676.58
146719,10569,2025-04-14,2025-04-17,Cancelled,8222.79,On-Time,2,2,Inventory,Stockout,High,8222.79
146722,8758,2024-07-15,2024-07-19,Completed,7454.18,On-Time,2,2,Inventory,Stockout,High,7454.18
146726,1659,2025-04-25,2025-04-30,Cancelled,9593.57,Lost,2,2,Inventory,Stockout,High,9593.57
146735,1163,2025-02-10,2025-02-11,Completed,3546.91,On-Time,2,2,Inventory,Stockout,High,3546.91
146745,8421,2025-06-30,2025-07-02,Delayed,3181.51,Delayed,2,2,Inventory,Stockout,High,3181.51
146756,9744,2024-07-11,2024-07-15,Completed,3150.18,On-Time,2,2,Inventory,Stockout,High,3150.18
146759,13689,2025-03-25,2025-03-30,Completed,4369.48,On-Time,2,2,Inventory,Stockout,High,4369.48
146760,17405,2025-01-27,2025-01-30,Completed,4139.97,On-Time,2,2,Inventory,Stockout,High,4139.97
146765,17350,2025-03-27,2025-03-28,Completed,2060.78,On-Time,2,2,Inventory,Stockout,High,2060.78
146774,4029,2024-09-03,2024-09-07,Completed,7132.86,On-Time,2,2,Inventory,Stockout,High,7132.86
146781,12096,2024-09-11,2024-09-15,Completed,3565.62,On-Time,2,2,Inventory,Stockout,High,3565.62
146787,3632,2025-04-07,2025-04-10,Completed,2618.91,On-Time,2,2,Inventory,Stockout,High,2618.91
146790,108,2025-05-31,2025-06-01,Completed,6506.76,On-Time,2,2,Inventory,Stockout,High,6506.76
146796,5775,2024-07-20,2024-07-23,Completed,9496.56,On-Time,2,2,Inventory,Stockout,High,9496.56
146802,3288,2025-05-22,2025-05-25,Delayed,599.64,Delayed,2,2,Inventory,Stockout,High,599.64
146805,532,2025-03-23,2025-03-27,Completed,9201.96,On-Time,2,2,Inventory,Stockout,High,9201.96
146814,13690,2025-03-08,2025-03-11,Delayed,409.95,Delayed,2,2,Inventory,Stockout,High,409.95
146815,7705,2024-11-12,2024-11-16,Completed,10315.31,On-Time,2,2,Inventory,Stockout,High,10315.31
146816,19672,2024-07-30,2024-08-04,Cancelled,4653.3,Lost,2,2,Inventory,Stockout,High,4653.3
146818,18498,2025-05-16,2025-05-19,Completed,1559.56,On-Time,2,2,Inventory,Stockout,High,1559.56
146830,15677,2024-12-06,2024-12-07,Delayed,6555.66,Delayed,2,2,Inventory,Stockout,High,6555.66
146837,1778,2025-02-15,2025-02-20,Completed,5991.08,On-Time,2,2,Inventory,Stockout,High,5991.08
146840,6926,2024-10-15,2024-10-20,Delayed,8915.81,Delayed,2,2,Inventory,Stockout,High,8915.81
146842,303,2024-07-06,2024-07-09,Delayed,7234.4,Delayed,2,2,Inventory,Stockout,High,7234.4
146851,15078,2025-03-16,2025-03-18,Completed,5026.63,On-Time,2,2,Inventory,Stockout,High,5026.63
146853,3598,2025-02-14,2025-02-17,Completed,109.87,On-Time,2,2,Inventory,Stockout,High,109.87
146854,9382,2025-04-07,2025-04-08,Delayed,8015.35,Delayed,2,2,Inventory,Stockout,High,8015.35
146857,15268,2025-02-08,2025-02-12,Completed,638.96,On-Time,2,2,Inventory,Stockout,High,638.96
146866,19362,2025-02-05,2025-02-09,Completed,9390.24,On-Time,2,2,Inventory,Stockout,High,9390.24
146867,6895,2024-07-27,2024-08-01,Completed,6087.18,On-Time,2,2,Inventory,Stockout,High,6087.18
146868,3887,2024-12-01,2024-12-03,Delayed,8608.13,Delayed,2,2,Inventory,Stockout,High,8608.13
146877,7982,2024-11-16,2024-11-20,Completed,2655.03,On-Time,2,2,Inventory,Stockout,High,2655.03
146882,18794,2025-06-25,2025-06-27,Completed,2163.63,On-Time,2,2,Inventory,Stockout,High,2163.63
146883,12369,2025-02-16,2025-02-18,Completed,7553.64,On-Time,2,2,Inventory,Stockout,High,7553.64
146886,12273,2025-04-21,2025-04-24,Completed,6656.56,On-Time,2,2,Inventory,Stockout,High,6656.56
146888,2064,2024-12-15,2024-12-18,Completed,1956.04,On-Time,2,2,Inventory,Stockout,High,1956.04
146894,3190,2025-04-05,2025-04-06,Completed,2419.11,On-Time,2,2,Inventory,Stockout,High,2419.11
146895,11692,2025-03-15,2025-03-16,Delayed,5578.32,Delayed,2,2,Inventory,Stockout,High,5578.32
146898,16135,2024-07-07,2024-07-09,Delayed,7263.84,Delayed,2,2,Inventory,Stockout,High,7263.84
146902,10551,2025-04-16,2025-04-21,Completed,10044.35,On-Time,2,2,Inventory,Stockout,High,10044.35
146904,9139,2025-03-29,2025-03-31,Completed,1676.4,On-Time,2,2,Inventory,Stockout,High,1676.4
146905,9703,2024-12-15,2024-12-17,Completed,9240.62,On-Time,2,2,Inventory,Stockout,High,9240.62
146908,225,2025-04-22,2025-04-24,Delayed,5107.12,Delayed,2,2,Inventory,Stockout,High,5107.12
146923,13898,2025-02-27,2025-02-28,Completed,888.47,On-Time,2,2,Inventory,Stockout,High,888.47
146927,14801,2025-05-09,2025-05-10,Completed,1382.22,On-Time,2,2,Inventory,Stockout,High,1382.22
146944,2587,2025-05-24,2025-05-25,Completed,5764.87,On-Time,2,2,Inventory,Stockout,High,5764.87
146945,5638,2024-11-29,2024-12-04,Completed,4053.76,On-Time,2,2,Inventory,Stockout,High,4053.76
146954,12106,2024-12-01,2024-12-02,Completed,6823.63,On-Time,2,2,Inventory,Stockout,High,6823.63
146961,13016,2025-05-22,2025-05-26,Completed,3058.03,On-Time,2,2,Inventory,Stockout,High,3058.03
146972,10045,2025-02-10,2025-02-15,Completed,4159.77,On-Time,2,2,Inventory,Stockout,High,4159.77
146973,4725,2025-04-09,2025-04-13,Completed,5753.25,On-Time,2,2,Inventory,Stockout,High,5753.25
146977,2945,2025-06-26,2025-07-01,Delayed,2262.66,Delayed,2,2,Inventory,Stockout,High,2262.66
146984,17384,2024-11-14,2024-11-17,Completed,8042.19,On-Time,2,2,Inventory,Stockout,High,8042.19
146986,98,2024-07-17,2024-07-18,Completed,12071.67,On-Time,2,2,Inventory,Stockout,High,12071.67
146988,519,2025-01-20,2025-01-25,Completed,9307.73,On-Time,2,2,Inventory,Stockout,High,9307.73
146989,5134,2025-02-13,2025-02-15,Completed,6541.73,On-Time,2,2,Inventory,Stockout,High,6541.73
146990,3123,2024-12-17,2024-12-22,Completed,6364.12,On-Time,2,2,Inventory,Stockout,High,6364.12
146993,12453,2025-04-21,2025-04-25,Completed,2740.68,On-Time,2,2,Inventory,Stockout,High,2740.68
146999,13673,2025-05-22,2025-05-25,Completed,6697.95,On-Time,2,2,Inventory,Stockout,High,6697.95
147000,513,2025-04-24,2025-04-25,Completed,7299.55,On-Time,2,2,Inventory,Stockout,High,7299.55
147001,5379,2025-02-15,2025-02-18,Completed,6268.87,On-Time,2,2,Inventory,Stockout,High,6268.87
147003,11899,2024-11-19,2024-11-24,Delayed,6965.93,Delayed,2,2,Inventory,Stockout,High,6965.93
147006,2083,2025-03-07,2025-03-10,Completed,7256.55,On-Time,2,2,Inventory,Stockout,High,7256.55
147015,968,2024-08-06,2024-08-08,Completed,5067.21,On-Time,2,2,Inventory,Stockout,High,5067.21
147016,12500,2024-11-05,2024-11-08,Delayed,3861.01,Delayed,2,2,Inventory,Stockout,High,3861.01
147017,5718,2024-07-18,2024-07-20,Completed,4349.99,On-Time,2,2,Inventory,Stockout,High,4349.99
147028,16529,2025-03-01,2025-03-02,Completed,8976.54,On-Time,2,2,Inventory,Stockout,High,8976.54
147029,11707,2025-03-16,2025-03-19,Completed,2905.47,On-Time,2,2,Inventory,Stockout,High,2905.47
147030,7375,2024-11-12,2024-11-14,Delayed,2061.23,Delayed,2,2,Inventory,Stockout,High,2061.23
147035,11795,2025-03-01,2025-03-06,Completed,11828.11,On-Time,2,2,Inventory,Stockout,High,11828.11
147036,6453,2025-05-18,2025-05-19,Delayed,2891.04,Delayed,2,2,Inventory,Stockout,High,2891.04
147037,18950,2025-05-28,2025-05-30,Completed,1694.4,On-Time,2,2,Inventory,Stockout,High,1694.4
147040,7882,2024-08-27,2024-09-01,Completed,9160.27,On-Time,2,2,Inventory,Stockout,High,9160.27
147043,14781,2025-01-27,2025-01-30,Completed,7488.68,On-Time,2,2,Inventory,Stockout,High,7488.68
147049,17888,2024-09-08,2024-09-12,Cancelled,2076.98,Lost,2,2,Inventory,Stockout,High,2076.98
147053,12506,2024-09-20,2024-09-25,Completed,4113.88,On-Time,2,2,Inventory,Stockout,High,4113.88
147055,6961,2024-11-25,2024-11-30,Completed,9135.16,On-Time,2,2,Inventory,Stockout,High,9135.16
147058,12199,2025-01-24,2025-01-27,Completed,3105.55,On-Time,2,2,Inventory,Stockout,High,3105.55
147062,4002,2025-01-26,2025-01-29,Completed,2533.82,On-Time,2,2,Inventory,Stockout,High,2533.82
147072,4875,2025-02-14,2025-02-15,Completed,6449.33,On-Time,2,2,Inventory,Stockout,High,6449.33
147073,13082,2024-12-28,2024-12-30,Completed,1555.48,On-Time,2,2,Inventory,Stockout,High,1555.48
147076,19496,2025-05-11,2025-05-16,Completed,8959.63,On-Time,2,2,Inventory,Stockout,High,8959.63
147092,10455,2024-10-30,2024-11-03,Completed,8310.66,On-Time,2,2,Inventory,Stockout,High,8310.66
147094,14832,2024-07-03,2024-07-04,Completed,7690.43,On-Time,2,2,Inventory,Stockout,High,7690.43
147096,18615,2025-06-09,2025-06-12,Delayed,6231.92,Delayed,2,2,Inventory,Stockout,High,6231.92
147101,411,2025-02-02,2025-02-05,Delayed,1797.39,Delayed,2,2,Inventory,Stockout,High,1797.39
147105,6177,2024-09-11,2024-09-12,Completed,4851.56,On-Time,2,2,Inventory,Stockout,High,4851.56
147106,11038,2025-05-28,2025-06-01,Delayed,3112.6,Delayed,2,2,Inventory,Stockout,High,3112.6
147110,1535,2025-04-02,2025-04-07,Delayed,2794.56,Delayed,2,2,Inventory,Stockout,High,2794.56
147113,11599,2025-06-19,2025-06-24,Completed,2908.97,On-Time,2,2,Inventory,Stockout,High,2908.97
147123,9348,2025-05-22,2025-05-23,Completed,4390.79,On-Time,2,2,Inventory,Stockout,High,4390.79
147146,14358,2024-07-24,2024-07-28,Completed,1992.41,On-Time,2,2,Inventory,Stockout,High,1992.41
147148,2897,2025-03-18,2025-03-20,Completed,7985.21,On-Time,2,2,Inventory,Stockout,High,7985.21
147158,1375,2025-06-30,2025-07-04,Completed,3473.35,On-Time,2,2,Inventory,Stockout,High,3473.35
147161,12076,2024-10-08,2024-10-11,Completed,5466.32,On-Time,2,2,Inventory,Stockout,High,5466.32
147162,15838,2025-03-05,2025-03-10,Completed,7850.35,On-Time,2,2,Inventory,Stockout,High,7850.35
147163,13726,2025-02-08,2025-02-13,Completed,4203.39,On-Time,2,2,Inventory,Stockout,High,4203.39
147165,16944,2024-09-25,2024-09-27,Delayed,274.92,Delayed,2,2,Inventory,Stockout,High,274.92
147167,9314,2025-05-18,2025-05-19,Completed,7298.14,On-Time,2,2,Inventory,Stockout,High,7298.14
147172,6985,2025-01-14,2025-01-15,Completed,4721.94,On-Time,2,2,Inventory,Stockout,High,4721.94
147174,15432,2024-10-27,2024-10-29,Completed,819.69,On-Time,2,2,Inventory,Stockout,High,819.69
147188,599,2024-11-26,2024-12-01,Completed,4935.01,On-Time,2,2,Inventory,Stockout,High,4935.01
147189,8578,2024-12-17,2024-12-19,Completed,2951.05,On-Time,2,2,Inventory,Stockout,High,2951.05
147191,2981,2024-09-03,2024-09-08,Completed,11753.49,On-Time,2,2,Inventory,Stockout,High,11753.49
147194,3194,2024-09-17,2024-09-19,Completed,13272.63,On-Time,2,2,Inventory,Stockout,High,13272.63
147195,17717,2024-07-06,2024-07-11,Completed,7380.3,On-Time,2,2,Inventory,Stockout,High,7380.3
147200,1880,2024-12-14,2024-12-18,Completed,5428.17,On-Time,2,2,Inventory,Stockout,High,5428.17
147201,19638,2024-09-18,2024-09-23,Completed,6362.34,On-Time,2,2,Inventory,Stockout,High,6362.34
147215,16438,2024-12-21,2024-12-23,Completed,382.33,On-Time,2,2,Inventory,Stockout,High,382.33
147217,9354,2024-10-11,2024-10-14,Completed,11543.81,On-Time,2,2,Inventory,Stockout,High,11543.81
147219,13661,2025-01-13,2025-01-16,Completed,4767.61,On-Time,2,2,Inventory,Stockout,High,4767.61
147232,8928,2024-08-10,2024-08-11,Delayed,2088.58,Delayed,2,2,Inventory,Stockout,High,2088.58
147233,18659,2024-09-02,2024-09-03,Completed,9966.96,On-Time,2,2,Inventory,Stockout,High,9966.96
147234,16725,2025-01-29,2025-02-02,Completed,5677.28,On-Time,2,2,Inventory,Stockout,High,5677.28
147235,14507,2025-04-21,2025-04-23,Completed,2358.56,On-Time,2,2,Inventory,Stockout,High,2358.56
147237,8087,2024-11-10,2024-11-11,Delayed,2891.55,Delayed,2,2,Inventory,Stockout,High,2891.55
147239,17000,2025-04-27,2025-04-30,Completed,4929.53,On-Time,2,2,Inventory,Stockout,High,4929.53
147243,10903,2025-05-07,2025-05-08,Completed,11938.72,On-Time,2,2,Inventory,Stockout,High,11938.72
147245,18505,2024-12-18,2024-12-19,Completed,683.57,On-Time,2,2,Inventory,Stockout,High,683.57
147248,13320,2024-11-23,2024-11-25,Delayed,6064.33,Delayed,2,2,Inventory,Stockout,High,6064.33
147252,5957,2024-08-28,2024-09-02,Completed,690.64,On-Time,2,2,Inventory,Stockout,High,690.64
147255,18362,2025-02-05,2025-02-06,Completed,3560.53,On-Time,2,2,Inventory,Stockout,High,3560.53
147262,10516,2025-01-20,2025-01-21,Completed,6883.3,On-Time,2,2,Inventory,Stockout,High,6883.3
147267,18395,2024-07-05,2024-07-06,Delayed,4931.93,Delayed,2,2,Inventory,Stockout,High,4931.93
147269,1764,2024-08-13,2024-08-18,Completed,7587.39,On-Time,2,2,Inventory,Stockout,High,7587.39
147273,13765,2025-06-02,2025-06-07,Completed,4829.19,On-Time,2,2,Inventory,Stockout,High,4829.19
147275,17784,2024-11-15,2024-11-17,Completed,3483.12,On-Time,2,2,Inventory,Stockout,High,3483.12
147277,19715,2025-01-07,2025-01-11,Completed,565.63,On-Time,2,2,Inventory,Stockout,High,565.63
147280,13041,2025-05-06,2025-05-08,Completed,867.37,On-Time,2,2,Inventory,Stockout,High,867.37
147283,4902,2025-02-13,2025-02-14,Completed,1860.06,On-Time,2,2,Inventory,Stockout,High,1860.06
147287,14040,2025-03-25,2025-03-27,Completed,4800.88,On-Time,2,2,Inventory,Stockout,High,4800.88
147290,6742,2025-01-05,2025-01-07,Completed,3494.48,On-Time,2,2,Inventory,Stockout,High,3494.48
147301,6408,2025-01-22,2025-01-24,Completed,5990.53,On-Time,2,2,Inventory,Stockout,High,5990.53
147309,18667,2025-02-12,2025-02-14,Completed,666.29,On-Time,2,2,Inventory,Stockout,High,666.29
147311,2382,2025-01-16,2025-01-20,Completed,457.74,On-Time,2,2,Inventory,Stockout,High,457.74
147316,5637,2024-10-10,2024-10-11,Completed,2833.3,On-Time,2,2,Inventory,Stockout,High,2833.3
147320,543,2025-04-04,2025-04-07,Completed,5838.26,On-Time,2,2,Inventory,Stockout,High,5838.26
147321,17715,2025-06-17,2025-06-20,Completed,1624.04,On-Time,2,2,Inventory,Stockout,High,1624.04
147330,14625,2024-07-26,2024-07-28,Completed,2646.85,On-Time,2,2,Inventory,Stockout,High,2646.85
147333,373,2025-01-07,2025-01-08,Completed,1290.22,On-Time,2,2,Inventory,Stockout,High,1290.22
147334,8096,2024-08-16,2024-08-17,Completed,6183.8,On-Time,2,2,Inventory,Stockout,High,6183.8
147342,16006,2025-05-01,2025-05-05,Completed,2600.64,On-Time,2,2,Inventory,Stockout,High,2600.64
147344,4166,2024-07-26,2024-07-27,Completed,6715.15,On-Time,2,2,Inventory,Stockout,High,6715.15
147346,19577,2025-01-28,2025-02-01,Completed,769.25,On-Time,2,2,Inventory,Stockout,High,769.25
147347,17658,2024-09-09,2024-09-10,Completed,7110.28,On-Time,2,2,Inventory,Stockout,High,7110.28
147351,18819,2025-03-18,2025-03-22,Completed,4332.42,On-Time,2,2,Inventory,Stockout,High,4332.42
147353,7483,2024-07-28,2024-07-31,Completed,10345.22,On-Time,2,2,Inventory,Stockout,High,10345.22
147354,8717,2025-01-06,2025-01-09,Completed,8086.77,On-Time,2,2,Inventory,Stockout,High,8086.77
147356,8214,2025-05-01,2025-05-02,Completed,6927.77,On-Time,2,2,Inventory,Stockout,High,6927.77
147357,12090,2024-11-01,2024-11-02,Delayed,5336.55,Delayed,2,2,Inventory,Stockout,High,5336.55
147362,3447,2024-12-24,2024-12-25,Completed,5798.01,On-Time,2,2,Inventory,Stockout,High,5798.01
147366,18152,2024-12-31,2025-01-01,Completed,4733.06,On-Time,2,2,Inventory,Stockout,High,4733.06
147367,5476,2024-08-25,2024-08-26,Completed,7325.51,On-Time,2,2,Inventory,Stockout,High,7325.51
147377,1012,2024-08-05,2024-08-10,Delayed,12120.73,Delayed,2,2,Inventory,Stockout,High,12120.73
147386,14880,2024-07-26,2024-07-29,Delayed,2630.92,Delayed,2,2,Inventory,Stockout,High,2630.92
147394,19008,2024-09-29,2024-10-01,Completed,3923.8,On-Time,2,2,Inventory,Stockout,High,3923.8
147396,12596,2024-08-08,2024-08-10,Delayed,2920.05,Delayed,2,2,Inventory,Stockout,High,2920.05
147402,19684,2024-09-04,2024-09-05,Delayed,8999.33,Delayed,2,2,Inventory,Stockout,High,8999.33
147406,8268,2025-01-17,2025-01-19,Completed,4909.1,On-Time,2,2,Inventory,Stockout,High,4909.1
147407,8031,2025-03-20,2025-03-21,Completed,4259.2,On-Time,2,2,Inventory,Stockout,High,4259.2
147409,1623,2025-01-24,2025-01-29,Completed,2604.6,On-Time,2,2,Inventory,Stockout,High,2604.6
147410,12164,2025-03-14,2025-03-18,Completed,4212.6,On-Time,2,2,Inventory,Stockout,High,4212.6
147420,11298,2024-11-12,2024-11-15,Completed,8817.78,On-Time,2,2,Inventory,Stockout,High,8817.78
147433,9784,2024-11-21,2024-11-26,Completed,3358.5,On-Time,2,2,Inventory,Stockout,High,3358.5
147434,9533,2025-01-03,2025-01-05,Completed,2707.32,On-Time,2,2,Inventory,Stockout,High,2707.32
147440,10972,2025-01-07,2025-01-11,Completed,9401.85,On-Time,2,2,Inventory,Stockout,High,9401.85
147445,19875,2025-05-30,2025-06-03,Completed,5435.36,On-Time,2,2,Inventory,Stockout,High,5435.36
147446,15731,2025-05-16,2025-05-18,Completed,8993.83,On-Time,2,2,Inventory,Stockout,High,8993.83
147452,3218,2024-11-16,2024-11-17,Completed,3678.79,On-Time,2,2,Inventory,Stockout,High,3678.79
147459,12469,2024-07-23,2024-07-28,Completed,569.0,On-Time,2,2,Inventory,Stockout,High,569.0
147463,2987,2024-12-13,2024-12-17,Completed,2960.91,On-Time,2,2,Inventory,Stockout,High,2960.91
147464,4182,2025-01-09,2025-01-10,Completed,10320.34,On-Time,2,2,Inventory,Stockout,High,10320.34
147472,10542,2024-10-01,2024-10-02,Completed,13657.85,On-Time,2,2,Inventory,Stockout,High,13657.85
147477,19694,2025-03-09,2025-03-13,Completed,10781.82,On-Time,2,2,Inventory,Stockout,High,10781.82
147491,4654,2024-11-05,2024-11-06,Delayed,4825.93,Delayed,2,2,Inventory,Stockout,High,4825.93
147494,11046,2025-04-10,2025-04-12,Delayed,2031.24,Delayed,2,2,Inventory,Stockout,High,2031.24
147502,4908,2024-09-05,2024-09-07,Delayed,2199.66,Delayed,2,2,Inventory,Stockout,High,2199.66
147504,18020,2025-05-24,2025-05-29,Completed,1206.46,On-Time,2,2,Inventory,Stockout,High,1206.46
147525,4500,2024-09-08,2024-09-11,Completed,7391.45,On-Time,2,2,Inventory,Stockout,High,7391.45
147531,12455,2024-08-27,2024-08-30,Completed,5262.39,On-Time,2,2,Inventory,Stockout,High,5262.39
147532,16619,2025-05-04,2025-05-07,Completed,9691.11,On-Time,2,2,Inventory,Stockout,High,9691.11
147533,583,2024-09-28,2024-10-03,Cancelled,1322.7,Lost,2,2,Inventory,Stockout,High,1322.7
147534,12441,2024-08-08,2024-08-11,Completed,3510.84,On-Time,2,2,Inventory,Stockout,High,3510.84
147535,2414,2024-09-06,2024-09-10,Delayed,3783.86,Delayed,2,2,Inventory,Stockout,High,3783.86
147536,8792,2024-12-22,2024-12-26,Completed,4866.13,On-Time,2,2,Inventory,Stockout,High,4866.13
147537,2748,2025-04-02,2025-04-06,Completed,10724.89,On-Time,2,2,Inventory,Stockout,High,10724.89
147542,5645,2025-01-03,2025-01-07,Completed,13310.43,On-Time,2,2,Inventory,Stockout,High,13310.43
147544,17999,2024-09-03,2024-09-08,Completed,9133.89,On-Time,2,2,Inventory,Stockout,High,9133.89
147549,885,2024-12-03,2024-12-06,Delayed,1241.98,Delayed,2,2,Inventory,Stockout,High,1241.98
147554,18041,2024-07-16,2024-07-20,Completed,7742.64,On-Time,2,2,Inventory,Stockout,High,7742.64
147557,5979,2024-12-13,2024-12-18,Delayed,3755.15,Delayed,2,2,Inventory,Stockout,High,3755.15
147564,8348,2025-05-15,2025-05-20,Completed,12481.76,On-Time,2,2,Inventory,Stockout,High,12481.76
147567,17160,2024-07-03,2024-07-08,Completed,5851.06,On-Time,2,2,Inventory,Stockout,High,5851.06
147575,4999,2025-03-12,2025-03-13,Completed,5293.88,On-Time,2,2,Inventory,Stockout,High,5293.88
147582,9607,2025-05-11,2025-05-15,Cancelled,2497.6,Lost,2,2,Inventory,Stockout,High,2497.6
147594,13141,2024-07-18,2024-07-22,Completed,6127.96,On-Time,2,2,Inventory,Stockout,High,6127.96
147602,7618,2024-10-08,2024-10-12,Delayed,1530.62,Delayed,2,2,Inventory,Stockout,High,1530.62
147605,7019,2025-01-15,2025-01-16,Completed,1548.82,On-Time,2,2,Inventory,Stockout,High,1548.82
