po_id,vendor_id,created_date,expected_delivery,actual_delivery,status,total_amount
5958,179,2025-04-06 00:00:00,2025-04-12 00:00:00,2025-04-12 00:00:00,Closed,1432
5959,63,2025-03-20 00:00:00,2025-03-27 00:00:00,2025-03-27 00:00:00,Closed,3868.7
5960,69,2025-03-29 00:00:00,2025-04-06 00:00:00,2025-04-06 00:00:00,Closed,935.16
5961,42,2024-07-15 00:00:00,2024-07-17 00:00:00,2024-07-17 00:00:00,Closed,600.38
5962,7,2024-09-17 00:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,Closed,642.15
5963,190,2024-10-10 00:00:00,2024-10-11 00:00:00,2024-10-11 00:00:00,Closed,795.92
5964,160,2024-07-09 00:00:00,2024-07-11 00:00:00,2024-07-11 00:00:00,Closed,1516.96
5965,170,2025-05-21 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,3283.9
5966,109,2025-01-28 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,Closed,1204.1
5967,80,2024-11-17 00:00:00,2024-11-25 00:00:00,2024-11-25 00:00:00,Closed,3914.88
5968,45,2024-10-07 00:00:00,2024-10-11 00:00:00,2024-10-11 00:00:00,Closed,2016.99
5969,135,2024-07-02 00:00:00,2024-07-08 00:00:00,2024-07-08 00:00:00,Closed,587.2
5970,72,2025-02-13 00:00:00,2025-02-17 00:00:00,2025-02-17 00:00:00,Closed,974.42
5971,164,2025-02-01 00:00:00,2025-02-04 00:00:00,2025-02-04 00:00:00,Closed,558.8
5972,38,2024-10-28 00:00:00,2024-11-01 00:00:00,2024-11-09 00:00:00,Late,2238.72
5973,88,2024-10-07 00:00:00,2024-10-11 00:00:00,2024-10-11 00:00:00,Closed,1753.08
5974,42,2024-11-23 00:00:00,2024-11-26 00:00:00,2024-11-26 00:00:00,Closed,2985
5975,57,2024-12-04 00:00:00,2024-12-12 00:00:00,2024-12-12 00:00:00,Closed,348.26
5976,112,2025-02-04 00:00:00,2025-02-05 00:00:00,2025-02-05 00:00:00,Closed,455
5977,31,2024-08-04 00:00:00,2024-08-11 00:00:00,2024-08-11 00:00:00,Closed,2505.87
5978,57,2025-01-19 00:00:00,2025-01-28 00:00:00,2025-01-28 00:00:00,Closed,1411.44
5979,127,2024-09-25 00:00:00,2024-09-28 00:00:00,2024-09-28 00:00:00,Closed,1413.84
5980,165,2025-06-21 00:00:00,2025-06-27 00:00:00,2025-06-27 00:00:00,Closed,970.11
5981,26,2025-04-12 00:00:00,2025-04-14 00:00:00,2025-04-14 00:00:00,Closed,1085.9
5982,148,2025-05-04 00:00:00,2025-05-10 00:00:00,2025-05-10 00:00:00,Closed,445.47
5983,192,2024-10-02 00:00:00,2024-10-04 00:00:00,2024-10-13 00:00:00,Late,663.06
5984,90,2024-09-19 00:00:00,2024-09-23 00:00:00,2024-09-23 00:00:00,Closed,368.52
5985,175,2024-12-19 00:00:00,2024-12-28 00:00:00,2024-12-28 00:00:00,Closed,406.42
5986,133,2024-08-21 00:00:00,2024-08-26 00:00:00,2024-08-26 00:00:00,Closed,2182.8
5987,33,2025-05-20 00:00:00,2025-05-24 00:00:00,2025-05-24 00:00:00,Closed,1053.38
5988,30,2024-12-28 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,Closed,378.97
5989,160,2025-06-23 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,Closed,1516.96
5990,67,2025-01-27 00:00:00,2025-02-03 00:00:00,2025-02-03 00:00:00,Closed,3037.35
5991,55,2025-04-20 00:00:00,2025-04-24 00:00:00,2025-04-24 00:00:00,Closed,2226.2
5992,33,2024-08-15 00:00:00,2024-08-22 00:00:00,2024-08-22 00:00:00,Closed,4347.1
5993,98,2024-11-30 00:00:00,2024-12-03 00:00:00,2024-12-03 00:00:00,Closed,801.5
5994,116,2024-09-18 00:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,Closed,3855.4
5995,164,2024-12-03 00:00:00,2024-12-09 00:00:00,2024-12-09 00:00:00,Closed,2249.4
5996,113,2025-04-12 00:00:00,2025-04-17 00:00:00,2025-04-17 00:00:00,Closed,2949.35
5997,62,2024-11-30 00:00:00,2024-12-04 00:00:00,2024-12-04 00:00:00,Closed,2652.24
5998,30,2024-11-30 00:00:00,2024-12-05 00:00:00,2024-12-05 00:00:00,Closed,1894.85
5999,44,2024-08-29 00:00:00,2024-09-03 00:00:00,2024-09-03 00:00:00,Closed,458
6000,30,2024-10-13 00:00:00,2024-10-19 00:00:00,2024-10-19 00:00:00,Closed,378.97
6001,141,2024-10-11 00:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,Closed,349.13
6002,105,2025-03-23 00:00:00,2025-03-26 00:00:00,2025-03-26 00:00:00,Closed,328.14
6003,147,2025-04-22 00:00:00,2025-04-26 00:00:00,2025-04-26 00:00:00,Closed,277.31
6004,145,2024-10-25 00:00:00,2024-10-30 00:00:00,2024-10-30 00:00:00,Closed,627.28
6005,77,2025-04-02 00:00:00,2025-04-04 00:00:00,2025-04-04 00:00:00,Closed,1396.9
6006,145,2025-02-18 00:00:00,2025-02-22 00:00:00,2025-02-22 00:00:00,Closed,198.88
6007,1,2025-03-12 00:00:00,2025-03-18 00:00:00,2025-03-18 00:00:00,Closed,2347.05
6008,14,2025-03-12 00:00:00,2025-03-17 00:00:00,2025-03-17 00:00:00,Closed,1747.5
6009,182,2025-05-15 00:00:00,2025-05-23 00:00:00,2025-05-23 00:00:00,Closed,2662.2
6010,102,2024-10-26 00:00:00,2024-10-30 00:00:00,2024-10-30 00:00:00,Closed,3141.92
6011,200,2024-12-20 00:00:00,2024-12-23 00:00:00,2024-12-23 00:00:00,Closed,604.44
6012,32,2024-11-29 00:00:00,2024-12-04 00:00:00,2024-12-04 00:00:00,Closed,4606.85
6013,165,2024-09-20 00:00:00,2024-09-22 00:00:00,2024-09-22 00:00:00,Closed,3076.08
6014,32,2025-03-30 00:00:00,2025-04-03 00:00:00,2025-04-03 00:00:00,Closed,1528.88
6015,27,2025-03-19 00:00:00,2025-03-22 00:00:00,2025-03-22 00:00:00,Closed,1178.04
6016,148,2024-10-29 00:00:00,2024-10-31 00:00:00,2024-10-31 00:00:00,Closed,148.49
6017,84,2024-08-14 00:00:00,2024-08-19 00:00:00,2024-08-19 00:00:00,Closed,1858.2
6018,195,2024-10-20 00:00:00,2024-10-27 00:00:00,2024-10-27 00:00:00,Closed,1469.3
6019,15,2024-07-04 00:00:00,2024-07-07 00:00:00,2024-07-07 00:00:00,Closed,3474.76
6020,29,2025-06-06 00:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,Closed,3618.2
6021,47,2024-07-20 00:00:00,2024-07-25 00:00:00,2024-07-25 00:00:00,Closed,1581.22
6022,50,2024-09-05 00:00:00,2024-09-14 00:00:00,2024-09-14 00:00:00,Closed,1947.86
6023,60,2025-02-03 00:00:00,2025-02-09 00:00:00,2025-02-09 00:00:00,Closed,224.58
6024,32,2024-11-17 00:00:00,2024-11-22 00:00:00,2024-11-22 00:00:00,Closed,1047.05
6025,108,2024-12-17 00:00:00,2024-12-20 00:00:00,2024-12-25 00:00:00,Late,420.48
6026,92,2024-08-05 00:00:00,2024-08-08 00:00:00,2024-08-08 00:00:00,Closed,1198.23
6027,48,2024-12-07 00:00:00,2024-12-11 00:00:00,2024-12-11 00:00:00,Closed,4141.6
6028,145,2025-06-19 00:00:00,2025-06-23 00:00:00,2025-06-23 00:00:00,Closed,942.23
6029,200,2024-07-25 00:00:00,2024-07-30 00:00:00,2024-07-30 00:00:00,Closed,419.28
6030,109,2024-07-27 00:00:00,2024-08-04 00:00:00,2024-08-04 00:00:00,Closed,780.78
6031,15,2024-07-07 00:00:00,2024-07-13 00:00:00,2024-07-13 00:00:00,Closed,2067.6
6032,55,2025-03-24 00:00:00,2025-03-30 00:00:00,2025-03-30 00:00:00,Closed,2226.2
6033,145,2025-05-20 00:00:00,2025-05-21 00:00:00,2025-05-21 00:00:00,Closed,942.23
6034,28,2024-12-02 00:00:00,2024-12-04 00:00:00,2024-12-04 00:00:00,Closed,860.52
6035,54,2024-11-15 00:00:00,2024-11-16 00:00:00,2024-11-16 00:00:00,Closed,537.93
6036,96,2025-04-12 00:00:00,2025-04-19 00:00:00,2025-04-19 00:00:00,Closed,2982.36
6037,193,2025-01-22 00:00:00,2025-01-30 00:00:00,2025-01-30 00:00:00,Closed,1709.38
6038,195,2025-05-28 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,Closed,2438.9
6039,195,2025-03-26 00:00:00,2025-03-28 00:00:00,2025-03-28 00:00:00,Closed,738.39
6040,117,2025-01-10 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,Closed,1991.34
6041,97,2024-11-18 00:00:00,2024-11-22 00:00:00,2024-11-22 00:00:00,Closed,2979.33
6042,199,2025-05-25 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,1646.26
6043,102,2024-08-12 00:00:00,2024-08-15 00:00:00,2024-08-15 00:00:00,Closed,511.65
6044,184,2024-12-23 00:00:00,2024-12-26 00:00:00,2024-12-26 00:00:00,Closed,2615.68
6045,183,2024-08-03 00:00:00,2024-08-08 00:00:00,2024-08-08 00:00:00,Closed,2293.95
6046,175,2024-09-15 00:00:00,2024-09-23 00:00:00,2024-09-23 00:00:00,Closed,2644.98
6047,194,2025-03-27 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,Closed,2166.88
6048,176,2024-07-31 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,Closed,3002.4
6049,70,2025-02-24 00:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,Closed,610.32
6050,44,2024-10-27 00:00:00,2024-10-30 00:00:00,2024-10-30 00:00:00,Closed,411.76
6051,107,2025-06-13 00:00:00,2025-06-20 00:00:00,2025-06-20 00:00:00,Closed,2181.04
6052,163,2025-01-01 00:00:00,2025-01-05 00:00:00,2025-01-05 00:00:00,Closed,133.08
6053,3,2025-05-06 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,Closed,1696.89
6054,105,2024-11-10 00:00:00,2024-11-13 00:00:00,2024-11-13 00:00:00,Closed,2419.38
6055,147,2025-03-18 00:00:00,2025-03-24 00:00:00,2025-03-24 00:00:00,Closed,3580.95
6056,127,2025-05-05 00:00:00,2025-05-10 00:00:00,2025-05-10 00:00:00,Closed,2154.32
6057,136,2025-06-17 00:00:00,2025-06-19 00:00:00,2025-06-26 00:00:00,Late,1899.1
6058,147,2024-09-18 00:00:00,2024-09-22 00:00:00,2024-09-22 00:00:00,Closed,631.44
6059,116,2025-06-10 00:00:00,2025-06-15 00:00:00,2025-06-15 00:00:00,Closed,1092
6060,108,2024-07-10 00:00:00,2024-07-13 00:00:00,2024-07-13 00:00:00,Closed,347.2
6061,4,2025-03-14 00:00:00,2025-03-15 00:00:00,2025-03-15 00:00:00,Closed,1451.67
6062,172,2024-12-08 00:00:00,2024-12-14 00:00:00,2024-12-14 00:00:00,Closed,2730.45
6063,148,2024-11-06 00:00:00,2024-11-10 00:00:00,2024-11-10 00:00:00,Closed,3121.88
6064,141,2025-01-30 00:00:00,2025-02-02 00:00:00,2025-02-02 00:00:00,Closed,1729.36
6065,35,2025-06-26 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,Closed,2299.2
6066,55,2025-06-23 00:00:00,2025-06-29 00:00:00,2025-06-29 00:00:00,Closed,3191.44
6067,194,2024-10-08 00:00:00,2024-10-11 00:00:00,2024-10-11 00:00:00,Closed,582.01
6068,192,2025-03-08 00:00:00,2025-03-09 00:00:00,2025-03-09 00:00:00,Closed,3356.5
6069,190,2024-07-14 00:00:00,2024-07-19 00:00:00,2024-07-19 00:00:00,Closed,782.8
6070,176,2025-04-13 00:00:00,2025-04-17 00:00:00,2025-04-17 00:00:00,Closed,274.48
6071,104,2024-07-02 00:00:00,2024-07-04 00:00:00,2024-07-04 00:00:00,Closed,3291.56
6072,34,2025-03-06 00:00:00,2025-03-14 00:00:00,2025-03-14 00:00:00,Closed,568.13
6073,127,2024-10-27 00:00:00,2024-10-31 00:00:00,2024-10-31 00:00:00,Closed,1060.38
6074,9,2024-11-22 00:00:00,2024-11-25 00:00:00,2024-11-25 00:00:00,Closed,1072.65
6075,25,2024-07-16 00:00:00,2024-07-21 00:00:00,2024-07-21 00:00:00,Closed,1543.71
6076,135,2024-07-24 00:00:00,2024-07-31 00:00:00,2024-07-31 00:00:00,Closed,3722.64
6077,89,2024-09-13 00:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,Closed,1085.44
6078,106,2025-04-25 00:00:00,2025-04-30 00:00:00,2025-04-30 00:00:00,Closed,715.16
6079,90,2025-03-28 00:00:00,2025-04-04 00:00:00,2025-04-04 00:00:00,Closed,368.52
6080,109,2024-07-09 00:00:00,2024-07-15 00:00:00,2024-07-15 00:00:00,Closed,882.76
6081,180,2024-08-27 00:00:00,2024-09-06 00:00:00,2024-09-06 00:00:00,Closed,3986.55
6082,151,2025-01-17 00:00:00,2025-01-21 00:00:00,2025-01-21 00:00:00,Closed,2696.15
6083,26,2025-01-19 00:00:00,2025-01-26 00:00:00,2025-01-26 00:00:00,Closed,1199.42
6084,141,2024-12-02 00:00:00,2024-12-06 00:00:00,2024-12-06 00:00:00,Closed,4282.55
6085,120,2024-10-29 00:00:00,2024-11-03 00:00:00,2024-11-03 00:00:00,Closed,1177.34
6086,110,2024-09-09 00:00:00,2024-09-13 00:00:00,2024-09-13 00:00:00,Closed,958.52
6087,124,2025-01-13 00:00:00,2025-01-16 00:00:00,2025-01-16 00:00:00,Closed,981.16
6088,126,2025-02-23 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,Closed,617.54
6089,129,2024-11-21 00:00:00,2024-11-27 00:00:00,2024-11-30 00:00:00,Late,538.08
6090,81,2024-09-08 00:00:00,2024-09-12 00:00:00,2024-09-12 00:00:00,Closed,525.66
6091,183,2025-05-10 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Closed,1382.94
6092,13,2024-07-01 00:00:00,2024-07-07 00:00:00,2024-07-07 00:00:00,Closed,788.2
6093,66,2024-10-03 00:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,Closed,622.05
6094,174,2025-01-08 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,Closed,1705.4
6095,136,2024-11-28 00:00:00,2024-11-30 00:00:00,2024-11-30 00:00:00,Closed,1899.1
6096,54,2025-06-14 00:00:00,2025-06-22 00:00:00,2025-06-22 00:00:00,Closed,1332.58
6097,15,2025-06-04 00:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,Closed,1386.36
6098,126,2024-07-26 00:00:00,2024-07-30 00:00:00,2024-07-30 00:00:00,Closed,308.77
6099,35,2024-07-26 00:00:00,2024-07-30 00:00:00,2024-07-30 00:00:00,Closed,2149.24
6100,131,2025-03-12 00:00:00,2025-03-17 00:00:00,2025-03-25 00:00:00,Late,1480.5
6101,72,2024-09-29 00:00:00,2024-09-30 00:00:00,2024-09-30 00:00:00,Closed,1305.15
6102,107,2025-02-15 00:00:00,2025-02-20 00:00:00,2025-02-20 00:00:00,Closed,1831.36
6103,65,2024-10-09 00:00:00,2024-10-13 00:00:00,2024-10-13 00:00:00,Closed,1347.3
6104,66,2024-10-04 00:00:00,2024-10-05 00:00:00,2024-10-05 00:00:00,Closed,870.66
6105,31,2024-09-12 00:00:00,2024-09-23 00:00:00,2024-09-23 00:00:00,Closed,3341.16
6106,151,2024-08-02 00:00:00,2024-08-05 00:00:00,2024-08-05 00:00:00,Closed,3010.9
6107,172,2024-08-22 00:00:00,2024-08-25 00:00:00,2024-08-25 00:00:00,Closed,2730.45
6108,32,2024-11-29 00:00:00,2024-12-05 00:00:00,2024-12-05 00:00:00,Closed,1842.74
6109,8,2025-03-30 00:00:00,2025-04-04 00:00:00,2025-04-04 00:00:00,Closed,1358.08
6110,180,2025-06-02 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,Closed,3189.24
6111,190,2025-06-09 00:00:00,2025-06-17 00:00:00,2025-06-17 00:00:00,Closed,351.66
6112,195,2025-06-09 00:00:00,2025-06-14 00:00:00,2025-06-14 00:00:00,Closed,1230.65
6113,119,2025-06-18 00:00:00,2025-06-23 00:00:00,2025-06-23 00:00:00,Closed,3667.92
6114,114,2025-02-14 00:00:00,2025-02-18 00:00:00,2025-02-18 00:00:00,Closed,1897.2
6115,123,2024-11-02 00:00:00,2024-11-04 00:00:00,2024-11-04 00:00:00,Closed,2471.8
6116,29,2024-12-17 00:00:00,2024-12-18 00:00:00,2024-12-18 00:00:00,Closed,1684.76
6117,10,2024-07-25 00:00:00,2024-07-30 00:00:00,2024-07-30 00:00:00,Closed,1499.25
6118,190,2024-12-25 00:00:00,2024-12-31 00:00:00,2024-12-31 00:00:00,Closed,498.62
6119,81,2025-04-29 00:00:00,2025-05-04 00:00:00,2025-05-04 00:00:00,Closed,1713.34
6120,82,2024-09-24 00:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,Closed,838.42
6121,26,2024-09-24 00:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,Closed,1199.42
6122,46,2024-12-28 00:00:00,2025-01-13 00:00:00,2025-01-16 00:00:00,Late,1214.88
6123,90,2025-04-16 00:00:00,2025-04-18 00:00:00,2025-04-18 00:00:00,Closed,470.38
6124,166,2024-12-25 00:00:00,2025-01-04 00:00:00,2025-01-04 00:00:00,Closed,410.86
6125,96,2025-01-04 00:00:00,2025-01-17 00:00:00,2025-01-17 00:00:00,Closed,2457.75
6126,39,2024-09-26 00:00:00,2024-10-01 00:00:00,2024-10-01 00:00:00,Closed,2466.24
6127,22,2024-09-08 00:00:00,2024-09-10 00:00:00,2024-09-10 00:00:00,Closed,1344.6
6128,84,2025-03-10 00:00:00,2025-03-14 00:00:00,2025-03-14 00:00:00,Closed,983.92
6129,72,2025-03-11 00:00:00,2025-03-16 00:00:00,2025-03-16 00:00:00,Closed,1295.5
6130,22,2025-02-03 00:00:00,2025-02-09 00:00:00,2025-02-09 00:00:00,Closed,956.19
6131,65,2024-08-21 00:00:00,2024-08-23 00:00:00,2024-08-31 00:00:00,Late,592.35
6132,109,2024-07-02 00:00:00,2024-07-08 00:00:00,2024-07-08 00:00:00,Closed,1951.95
6133,124,2024-07-02 00:00:00,2024-07-04 00:00:00,2024-07-04 00:00:00,Closed,718.9
6134,140,2024-12-01 00:00:00,2024-12-06 00:00:00,2024-12-06 00:00:00,Closed,1973.9
6135,194,2024-12-01 00:00:00,2024-12-05 00:00:00,2024-12-05 00:00:00,Closed,329.61
6136,81,2024-12-27 00:00:00,2025-01-04 00:00:00,2025-01-04 00:00:00,Closed,2118.08
6137,47,2024-11-27 00:00:00,2024-12-02 00:00:00,2024-12-02 00:00:00,Closed,900.7
6138,172,2025-03-29 00:00:00,2025-04-04 00:00:00,2025-04-04 00:00:00,Closed,1905.42
6139,175,2024-08-06 00:00:00,2024-08-16 00:00:00,2024-08-16 00:00:00,Closed,721.59
6140,145,2025-02-02 00:00:00,2025-02-05 00:00:00,2025-02-05 00:00:00,Closed,3950.55
6141,145,2024-12-14 00:00:00,2024-12-17 00:00:00,2024-12-17 00:00:00,Closed,940.92
6142,162,2025-01-08 00:00:00,2025-01-15 00:00:00,2025-01-15 00:00:00,Closed,3453.2
6143,109,2025-03-22 00:00:00,2025-03-24 00:00:00,2025-03-24 00:00:00,Closed,3151.6
6144,198,2025-03-27 00:00:00,2025-03-30 00:00:00,2025-03-30 00:00:00,Closed,847.76
6145,135,2024-10-01 00:00:00,2024-10-06 00:00:00,2024-10-06 00:00:00,Closed,1779.5
6146,146,2024-08-20 00:00:00,2024-08-24 00:00:00,2024-08-24 00:00:00,Closed,207.13
6147,65,2025-01-13 00:00:00,2025-01-19 00:00:00,2025-01-19 00:00:00,Closed,1777.05
6148,145,2024-10-13 00:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,Closed,1909.12
6149,154,2025-05-25 00:00:00,2025-05-31 00:00:00,2025-05-31 00:00:00,Closed,1097.46
6150,36,2024-12-27 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,Closed,821.49
6151,97,2025-03-21 00:00:00,2025-03-28 00:00:00,2025-03-28 00:00:00,Closed,775.42
6152,169,2024-11-24 00:00:00,2024-11-30 00:00:00,2024-11-30 00:00:00,Closed,1906.83
6153,38,2024-09-12 00:00:00,2024-09-15 00:00:00,2024-09-15 00:00:00,Closed,530.15
6154,18,2024-08-29 00:00:00,2024-08-30 00:00:00,2024-08-30 00:00:00,Closed,500.4
6155,199,2024-10-17 00:00:00,2024-10-18 00:00:00,2024-10-18 00:00:00,Closed,3453.96
6156,139,2024-07-20 00:00:00,2024-07-24 00:00:00,2024-07-24 00:00:00,Closed,1793.06
6157,42,2024-10-01 00:00:00,2024-10-03 00:00:00,2024-10-03 00:00:00,Closed,1801.14
6158,194,2024-09-05 00:00:00,2024-09-06 00:00:00,2024-09-06 00:00:00,Closed,582.01
6159,119,2025-05-25 00:00:00,2025-05-31 00:00:00,2025-05-31 00:00:00,Closed,980.97
6160,136,2024-10-23 00:00:00,2024-10-30 00:00:00,2024-10-30 00:00:00,Closed,392.24
6161,102,2025-03-01 00:00:00,2025-03-05 00:00:00,2025-03-05 00:00:00,Closed,511.65
6162,81,2025-01-30 00:00:00,2025-02-04 00:00:00,2025-02-04 00:00:00,Closed,856.67
6163,137,2024-10-15 00:00:00,2024-10-18 00:00:00,2024-10-18 00:00:00,Closed,931.75
6164,18,2025-05-12 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Closed,1208.68
6165,47,2024-11-14 00:00:00,2024-11-19 00:00:00,2024-11-19 00:00:00,Closed,1581.22
6166,188,2025-06-26 00:00:00,2025-07-01 00:00:00,2025-07-08 00:00:00,Late,1945.48
6167,112,2024-08-27 00:00:00,2024-09-01 00:00:00,2024-09-01 00:00:00,Closed,2532.24
6168,116,2024-09-15 00:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,Closed,234.32
6169,28,2024-12-12 00:00:00,2024-12-16 00:00:00,2024-12-16 00:00:00,Closed,1599.65
6170,61,2025-02-26 00:00:00,2025-03-03 00:00:00,2025-03-03 00:00:00,Closed,2192.72
6171,169,2024-10-23 00:00:00,2024-10-27 00:00:00,2024-10-27 00:00:00,Closed,635.61
6172,136,2024-12-27 00:00:00,2024-12-31 00:00:00,2024-12-31 00:00:00,Closed,1176.72
6173,130,2024-07-16 00:00:00,2024-07-19 00:00:00,2024-07-19 00:00:00,Closed,481.68
6174,28,2025-05-08 00:00:00,2025-05-14 00:00:00,2025-05-14 00:00:00,Closed,3679.35
6175,130,2024-08-02 00:00:00,2024-08-04 00:00:00,2024-08-04 00:00:00,Closed,959.42
6176,22,2025-02-25 00:00:00,2025-02-28 00:00:00,2025-02-28 00:00:00,Closed,1593.65
6177,54,2024-08-31 00:00:00,2024-09-03 00:00:00,2024-09-03 00:00:00,Closed,932.3
6178,123,2024-08-31 00:00:00,2024-09-05 00:00:00,2024-09-09 00:00:00,Late,1175.2
6179,14,2025-06-04 00:00:00,2025-06-06 00:00:00,2025-06-06 00:00:00,Closed,948.02
6180,105,2024-09-23 00:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,Closed,1612.92
6181,9,2025-02-02 00:00:00,2025-02-05 00:00:00,2025-02-05 00:00:00,Closed,429.06
6182,21,2025-06-13 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Closed,664.94
6183,155,2025-01-09 00:00:00,2025-01-15 00:00:00,2025-01-15 00:00:00,Closed,1169.67
6184,144,2025-03-01 00:00:00,2025-03-04 00:00:00,2025-03-04 00:00:00,Closed,748.95
6185,82,2025-02-23 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,Closed,2333.58
6186,15,2025-02-23 00:00:00,2025-02-24 00:00:00,2025-02-24 00:00:00,Closed,1846.1
6187,88,2024-11-28 00:00:00,2024-12-01 00:00:00,2024-12-01 00:00:00,Closed,184.06
6188,130,2025-02-28 00:00:00,2025-03-07 00:00:00,2025-03-07 00:00:00,Closed,3453
6189,123,2024-12-23 00:00:00,2024-12-27 00:00:00,2024-12-27 00:00:00,Closed,4495.75
6190,146,2024-08-27 00:00:00,2024-09-01 00:00:00,2024-09-01 00:00:00,Closed,970.68
6191,149,2025-02-15 00:00:00,2025-02-24 00:00:00,2025-02-24 00:00:00,Closed,683.54
6192,75,2024-10-02 00:00:00,2024-10-05 00:00:00,2024-10-05 00:00:00,Closed,2899.64
6193,21,2025-04-10 00:00:00,2025-04-13 00:00:00,2025-04-13 00:00:00,Closed,3515.04
6194,89,2025-06-11 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Closed,1085.44
6195,51,2025-03-22 00:00:00,2025-03-27 00:00:00,2025-03-27 00:00:00,Closed,1832.96
6196,44,2024-11-25 00:00:00,2024-12-01 00:00:00,2024-12-01 00:00:00,Closed,458
6197,150,2025-04-15 00:00:00,2025-04-17 00:00:00,2025-04-17 00:00:00,Closed,1677.92
6198,43,2025-02-19 00:00:00,2025-02-23 00:00:00,2025-02-23 00:00:00,Closed,859.15
6199,96,2025-01-10 00:00:00,2025-01-16 00:00:00,2025-01-16 00:00:00,Closed,3727.95
6200,5,2025-01-17 00:00:00,2025-01-21 00:00:00,2025-01-29 00:00:00,Late,588.62
6201,165,2024-09-04 00:00:00,2024-09-07 00:00:00,2024-09-07 00:00:00,Closed,2568.35
6202,107,2025-01-31 00:00:00,2025-02-07 00:00:00,2025-02-07 00:00:00,Closed,2181.04
6203,85,2024-11-25 00:00:00,2024-11-28 00:00:00,2024-11-28 00:00:00,Closed,1162.29
6204,56,2024-12-01 00:00:00,2024-12-05 00:00:00,2024-12-05 00:00:00,Closed,765.92
6205,148,2024-12-19 00:00:00,2024-12-22 00:00:00,2024-12-22 00:00:00,Closed,593.96
6206,73,2024-10-31 00:00:00,2024-11-06 00:00:00,2024-11-06 00:00:00,Closed,1193.7
6207,51,2024-10-31 00:00:00,2024-11-05 00:00:00,2024-11-05 00:00:00,Closed,945.56
6208,39,2024-08-08 00:00:00,2024-08-11 00:00:00,2024-08-11 00:00:00,Closed,2642.52
6209,152,2025-01-25 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,Closed,3857
6210,73,2024-11-02 00:00:00,2024-11-05 00:00:00,2024-11-05 00:00:00,Closed,1591.6
6211,75,2025-02-28 00:00:00,2025-03-05 00:00:00,2025-03-06 00:00:00,Late,349.56
6212,156,2024-12-19 00:00:00,2024-12-26 00:00:00,2024-12-26 00:00:00,Closed,3622.1
6213,22,2024-09-30 00:00:00,2024-10-05 00:00:00,2024-10-05 00:00:00,Closed,283.54
6214,162,2024-12-04 00:00:00,2024-12-10 00:00:00,2024-12-10 00:00:00,Closed,2071.92
6215,38,2024-08-13 00:00:00,2024-08-19 00:00:00,2024-08-19 00:00:00,Closed,2238.72
6216,44,2025-01-07 00:00:00,2025-01-11 00:00:00,2025-01-11 00:00:00,Closed,916
6217,116,2025-05-19 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,Closed,873.6
6218,200,2025-05-06 00:00:00,2025-05-12 00:00:00,2025-05-12 00:00:00,Closed,1208.88
6219,115,2025-05-22 00:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,Closed,4665.65
6220,177,2024-08-10 00:00:00,2024-08-14 00:00:00,2024-08-14 00:00:00,Closed,3475.48
6221,46,2024-07-01 00:00:00,2024-07-09 00:00:00,2024-07-09 00:00:00,Closed,1822.32
6222,158,2025-02-26 00:00:00,2025-03-03 00:00:00,2025-03-03 00:00:00,Closed,943.72
6223,129,2024-08-23 00:00:00,2024-08-25 00:00:00,2024-08-25 00:00:00,Closed,2837.68
